strategy,symbol,signalDate,intendedEntryDate,signalType,holdScore,reason,cashAvailable,requiredCash
final_trend_runner,RY,2016-07-12,2016-07-13,Pullback,71.33627347122297,insufficient_cash,25.839253621010663,63.03575244952362
final_trend_runner,RY,2016-07-13,2016-07-14,Pullback,71.32545044546579,insufficient_cash,25.839253621010663,63.14752540960113
final_trend_runner,RY,2016-07-14,2016-07-15,Pullback,71.31647589830037,insufficient_cash,41.653809665869815,63.39214954339347
final_trend_runner,AMGN,2016-07-15,2016-07-18,Breakout,70.0625595698746,insufficient_cash,41.653809665869815,63.29345955367957
final_trend_runner,RY,2016-07-20,2016-07-21,Pullback,71.27051380312837,insufficient_cash,41.653809665869815,63.760016035674845
final_trend_runner,MSFT,2016-07-20,2016-07-21,Breakout,72.25665650502067,insufficient_cash,41.653809665869815,63.760016035674845
final_trend_runner,AMGN,2016-07-21,2016-07-22,Pullback,70.40829491194839,insufficient_cash,41.653809665869815,63.387675204691256
final_trend_runner,AMGN,2016-07-22,2016-07-25,Pullback + Breakout,70.4955042894732,insufficient_cash,41.653809665869815,63.634552348904116
final_trend_runner,MSFT,2016-07-22,2016-07-25,Pullback,72.4038873828596,insufficient_cash,41.653809665869815,63.634552348904116
final_trend_runner,AMGN,2016-07-25,2016-07-26,Pullback + Breakout,70.58174966646098,insufficient_cash,41.653809665869815,63.50356951497317
final_trend_runner,MSFT,2016-07-25,2016-07-26,Pullback,72.47697243852556,insufficient_cash,41.653809665869815,63.50356951497317
final_trend_runner,AMGN,2016-07-26,2016-07-27,Pullback + Breakout,70.67299889299129,insufficient_cash,41.653809665869815,63.475452374991846
final_trend_runner,MSFT,2016-07-26,2016-07-27,Pullback,72.5549422960387,insufficient_cash,41.653809665869815,63.475452374991846
final_trend_runner,RY,2016-07-26,2016-07-27,Pullback,71.21986943417545,insufficient_cash,41.653809665869815,63.475452374991846
final_trend_runner,NVO,2016-07-26,2016-07-27,Breakout,100,insufficient_cash,41.653809665869815,63.475452374991846
final_trend_runner,SBUX,2016-07-26,2016-07-27,Breakout,86.25557292405978,insufficient_cash,41.653809665869815,63.475452374991846
final_trend_runner,SAP,2016-07-26,2016-07-27,Breakout,73.12553060820777,insufficient_cash,41.653809665869815,63.475452374991846
final_trend_runner,SAP,2016-07-27,2016-07-28,Breakout,73.16191484613917,insufficient_cash,46.06472362338874,63.226447706913135
final_trend_runner,BA,2016-07-27,2016-07-28,Breakout,70.43594328722423,insufficient_cash,46.06472362338874,63.226447706913135
final_trend_runner,SAP,2016-07-28,2016-07-29,Breakout,73.19824002450497,insufficient_cash,43.48244665361952,63.44531484967114
final_trend_runner,RY,2016-07-29,2016-08-01,Pullback,71.18553020600255,insufficient_cash,40.649830942738426,63.540575581975965
final_trend_runner,SAP,2016-07-29,2016-08-01,Breakout,73.23425423600136,insufficient_cash,40.649830942738426,63.540575581975965
final_trend_runner,ABT,2016-08-05,2016-08-08,Pullback,84.82311728649451,insufficient_cash,36.02510486758898,63.67592903901509
final_trend_runner,SAP,2016-08-05,2016-08-08,Pullback,73.42243003128013,insufficient_cash,36.02510486758898,63.67592903901509
final_trend_runner,WMT,2016-08-05,2016-08-08,Pullback,70.07733416727108,insufficient_cash,36.02510486758898,63.67592903901509
final_trend_runner,SAP,2016-08-09,2016-08-10,Pullback,73.49693011857488,insufficient_cash,36.02510486758898,63.68107298453752
final_trend_runner,UPS,2016-08-09,2016-08-10,Pullback,71.15767226113955,insufficient_cash,36.02510486758898,63.68107298453752
final_trend_runner,WMT,2016-08-10,2016-08-11,Pullback + Breakout,70.20466315249793,insufficient_cash,36.02510486758898,63.59140457246491
final_trend_runner,BA,2016-08-10,2016-08-11,Pullback,70.89502368267733,insufficient_cash,36.02510486758898,63.59140457246491
final_trend_runner,UPS,2016-08-11,2016-08-12,Pullback,71.25220993069824,insufficient_cash,51.528897959923796,63.92692480528133
final_trend_runner,CVX,2016-08-12,2016-08-15,Pullback,71.86773927162348,insufficient_cash,51.528897959923796,63.82036230281872
final_trend_runner,KO,2016-08-15,2016-08-16,Pullback,87.74217518777161,insufficient_cash,51.528897959923796,63.946054980810246
final_trend_runner,CVX,2016-08-15,2016-08-16,Pullback,71.8453918221745,insufficient_cash,51.528897959923796,63.946054980810246
final_trend_runner,BA,2016-08-15,2016-08-16,Pullback,71.02643739916232,insufficient_cash,51.528897959923796,63.946054980810246
final_trend_runner,BA,2016-08-16,2016-08-17,Pullback,71.06930052296538,insufficient_cash,51.528897959923796,63.517420336400605
final_trend_runner,KO,2016-08-18,2016-08-19,Pullback,87.72176318394824,insufficient_cash,22.93811727636829,63.57489108867612
final_trend_runner,SAP,2016-08-18,2016-08-19,Pullback,73.75272213432994,insufficient_cash,22.93811727636829,63.57489108867612
final_trend_runner,BA,2016-08-18,2016-08-19,Pullback,71.17736516299784,insufficient_cash,22.93811727636829,63.57489108867612
final_trend_runner,WMT,2016-08-18,2016-08-19,Pullback,70.45767481261706,insufficient_cash,22.93811727636829,63.57489108867612
final_trend_runner,TXN,2016-09-01,2016-09-02,Pullback,70.81645564412443,insufficient_cash,15.681567184572266,63.037620243430155
final_trend_runner,XLU,2016-09-06,2016-09-07,Pullback,75.87934446227179,insufficient_cash,15.681567184572266,63.46529651789669
final_trend_runner,BA,2016-09-06,2016-09-07,Pullback,71.75389662646747,insufficient_cash,15.681567184572266,63.46529651789669
final_trend_runner,XLU,2016-09-08,2016-09-09,Pullback,75.93227445119237,insufficient_cash,45.56267493529664,63.070897575857366
final_trend_runner,IBM,2016-09-27,2016-09-28,Pullback,72.49492902991939,insufficient_cash,2.2604380078996016,62.7980924980815
final_trend_runner,IBM,2016-09-28,2016-09-29,Pullback,72.4736462371195,insufficient_cash,2.2604380078996016,62.986278349574214
final_trend_runner,CVX,2016-09-28,2016-09-29,Pullback,71.00054431427374,insufficient_cash,2.2604380078996016,62.986278349574214
final_trend_runner,AMGN,2017-02-10,2017-02-13,Pullback,73.47718253968254,insufficient_cash,30.84656907747808,64.36591571663023
final_trend_runner,TMO,2017-02-13,2017-02-14,Pullback + Breakout,97.84127054406616,insufficient_cash,30.84656907747808,64.77904079679423
final_trend_runner,PEP,2017-02-13,2017-02-14,Pullback + Breakout,84.77789248502506,insufficient_cash,30.84656907747808,64.77904079679423
final_trend_runner,ABT,2017-02-13,2017-02-14,Pullback + Breakout,83.37645420741222,insufficient_cash,30.84656907747808,64.77904079679423
final_trend_runner,KLAC,2017-02-13,2017-02-14,Pullback,70.61743735504263,insufficient_cash,30.84656907747808,64.77904079679423
final_trend_runner,AMGN,2017-02-13,2017-02-14,Breakout,73.499858276644,insufficient_cash,30.84656907747808,64.77904079679423
final_trend_runner,TMO,2017-02-14,2017-02-15,Pullback + Breakout,97.85103565389473,insufficient_cash,30.84656907747808,64.9736087631281
final_trend_runner,PEP,2017-02-14,2017-02-15,Pullback + Breakout,84.7921820609435,insufficient_cash,30.84656907747808,64.9736087631281
final_trend_runner,ABT,2017-02-14,2017-02-15,Pullback + Breakout,83.38528534946181,insufficient_cash,30.84656907747808,64.9736087631281
final_trend_runner,TMO,2017-02-15,2017-02-16,Pullback + Breakout,97.86033094359932,insufficient_cash,47.4163934681348,65.38883061976033
final_trend_runner,ABT,2017-02-15,2017-02-16,Pullback + Breakout,83.39461887553227,insufficient_cash,47.4163934681348,65.38883061976033
final_trend_runner,AMGN,2017-02-15,2017-02-16,Pullback + Breakout,73.5452097505669,insufficient_cash,47.4163934681348,65.38883061976033
final_trend_runner,KLAC,2017-02-15,2017-02-16,Pullback + Breakout,70.83728332558087,insufficient_cash,47.4163934681348,65.38883061976033
final_trend_runner,SBUX,2017-02-15,2017-02-16,Pullback,87.34056122448979,insufficient_cash,47.4163934681348,65.38883061976033
final_trend_runner,PEP,2017-02-16,2017-02-17,Pullback + Breakout,84.82097552658367,insufficient_cash,62.199176969281396,65.47507262096433
final_trend_runner,ABT,2017-02-16,2017-02-17,Pullback + Breakout,83.40421195300951,insufficient_cash,62.199176969281396,65.47507262096433
final_trend_runner,AMGN,2017-02-16,2017-02-17,Pullback + Breakout,73.56788548752834,insufficient_cash,62.199176969281396,65.47507262096433
final_trend_runner,KLAC,2017-02-16,2017-02-17,Pullback + Breakout,70.95065942026157,insufficient_cash,62.199176969281396,65.47507262096433
final_trend_runner,ABT,2017-02-17,2017-02-21,Pullback + Breakout,83.41466680207733,insufficient_cash,3.373949938983799,65.56309054641042
final_trend_runner,AMGN,2017-02-17,2017-02-21,Pullback + Breakout,73.5905612244898,insufficient_cash,3.373949938983799,65.56309054641042
final_trend_runner,SBUX,2017-02-17,2017-02-21,Pullback,87.38591269841271,insufficient_cash,3.373949938983799,65.56309054641042
final_trend_runner,JNJ,2017-02-21,2017-02-22,Pullback + Breakout,86.31843561349746,insufficient_cash,32.89837862615245,65.90508926426837
final_trend_runner,PEP,2017-02-21,2017-02-22,Pullback + Breakout,84.85297278886958,insufficient_cash,32.89837862615245,65.90508926426837
final_trend_runner,ABT,2017-02-21,2017-02-22,Pullback + Breakout,83.42516253538565,insufficient_cash,32.89837862615245,65.90508926426837
final_trend_runner,KLAC,2017-02-21,2017-02-22,Pullback + Breakout,71.18124417715252,insufficient_cash,32.89837862615245,65.90508926426837
final_trend_runner,JNJ,2017-02-23,2017-02-24,Pullback + Breakout,86.36008706838606,insufficient_cash,46.336807979105124,65.83942380745508
final_trend_runner,ABT,2017-02-23,2017-02-24,Pullback + Breakout,83.44703347188928,insufficient_cash,46.336807979105124,65.83942380745508
final_trend_runner,JNJ,2017-02-24,2017-02-27,Pullback + Breakout,86.38204796468362,insufficient_cash,53.40192753735373,65.94611829328298
final_trend_runner,ABT,2017-02-24,2017-02-27,Pullback + Breakout,83.45992337859153,insufficient_cash,53.40192753735373,65.94611829328298
final_trend_runner,AMGN,2017-02-24,2017-02-27,Pullback,73.6812641723356,insufficient_cash,53.40192753735373,65.94611829328298
final_trend_runner,IBB,2017-02-27,2017-02-28,Pullback + Breakout,94.10430839002268,insufficient_cash,65.94219236343427,65.9707529081801
final_trend_runner,AMGN,2017-02-27,2017-02-28,Pullback + Breakout,73.70393990929706,insufficient_cash,65.94219236343427,65.9707529081801
final_trend_runner,LOW,2017-02-27,2017-02-28,Pullback,74.62269633305583,insufficient_cash,65.94219236343427,65.9707529081801
final_trend_runner,AMGN,2017-02-28,2017-03-01,Pullback + Breakout,73.72661564625851,insufficient_cash,0.17274580779299242,65.76808498990852
final_trend_runner,IBB,2017-03-01,2017-03-02,Pullback + Breakout,94.12698412698413,insufficient_cash,24.431511391402722,66.59996390169557
final_trend_runner,JNJ,2017-03-01,2017-03-02,Pullback + Breakout,86.46855269815896,insufficient_cash,24.431511391402722,66.59996390169557
final_trend_runner,LOW,2017-03-01,2017-03-02,Pullback + Breakout,74.67730330280469,insufficient_cash,24.431511391402722,66.59996390169557
final_trend_runner,KLAC,2017-03-01,2017-03-02,Pullback + Breakout,71.90379828839158,insufficient_cash,24.431511391402722,66.59996390169557
final_trend_runner,NKE,2017-03-01,2017-03-02,Pullback,99.22902494331066,insufficient_cash,24.431511391402722,66.59996390169557
final_trend_runner,ABT,2017-03-01,2017-03-02,Pullback,83.49826390144608,insufficient_cash,24.431511391402722,66.59996390169557
final_trend_runner,AMGN,2017-03-03,2017-03-06,Pullback + Breakout,73.79464285714286,insufficient_cash,24.431511391402722,66.24942500517123
final_trend_runner,UL,2017-03-03,2017-03-06,Pullback,84.2737898783385,insufficient_cash,24.431511391402722,66.24942500517123
final_trend_runner,LOW,2017-03-03,2017-03-06,Pullback,74.72742765554571,insufficient_cash,24.431511391402722,66.24942500517123
final_trend_runner,UL,2017-03-07,2017-03-08,Pullback,84.27708244490339,insufficient_cash,24.431511391402722,65.95292553929245
final_trend_runner,ABT,2017-03-08,2017-03-09,Pullback,83.5568499828901,insufficient_cash,24.431511391402722,65.87214061768827
final_trend_runner,LOW,2017-03-08,2017-03-09,Pullback,74.76261337868482,insufficient_cash,24.431511391402722,65.87214061768827
final_trend_runner,KLAC,2017-03-08,2017-03-09,Pullback,72.48449631711564,insufficient_cash,24.431511391402722,65.87214061768827
final_trend_runner,WMT,2017-03-08,2017-03-09,Pullback,72.16643671524959,insufficient_cash,24.431511391402722,65.87214061768827
final_trend_runner,UL,2017-03-09,2017-03-10,Pullback,84.28415676081578,insufficient_cash,24.431511391402722,65.85259909306266
final_trend_runner,ABT,2017-03-09,2017-03-10,Pullback,83.56801699251281,insufficient_cash,24.431511391402722,65.85259909306266
final_trend_runner,AMGN,2017-03-09,2017-03-10,Pullback,73.88534580498867,insufficient_cash,24.431511391402722,65.85259909306266
final_trend_runner,KLAC,2017-03-10,2017-03-13,Pullback + Breakout,72.72474668595086,insufficient_cash,12.082452131974051,66.07890247151664
final_trend_runner,WMT,2017-03-10,2017-03-13,Pullback,72.20186428664469,insufficient_cash,12.082452131974051,66.07890247151664
final_trend_runner,UL,2017-03-10,2017-03-13,Breakout,84.28891624982828,insufficient_cash,12.082452131974051,66.07890247151664
final_trend_runner,NKE,2017-03-14,2017-03-15,Pullback,99.22902494331066,insufficient_cash,12.082452131974051,65.93042542539052
final_trend_runner,UL,2017-03-15,2017-03-16,Pullback + Breakout,84.30823911421233,insufficient_cash,12.082452131974051,66.4856322226337
final_trend_runner,LOW,2017-03-15,2017-03-16,Pullback + Breakout,74.78528911564626,insufficient_cash,12.082452131974051,66.4856322226337
final_trend_runner,KLAC,2017-03-15,2017-03-16,Pullback + Breakout,73.08839795567323,insufficient_cash,12.082452131974051,66.4856322226337
final_trend_runner,IBB,2017-03-15,2017-03-16,Pullback,94.35374149659864,insufficient_cash,12.082452131974051,66.4856322226337
final_trend_runner,ABT,2017-03-15,2017-03-16,Pullback,83.61769924158685,insufficient_cash,12.082452131974051,66.4856322226337
final_trend_runner,UL,2017-03-16,2017-03-17,Pullback + Breakout,84.31691581130984,insufficient_cash,12.082452131974051,66.51387995076865
final_trend_runner,KLAC,2017-03-16,2017-03-17,Pullback + Breakout,73.20928977597363,insufficient_cash,12.082452131974051,66.51387995076865
final_trend_runner,KLAC,2017-03-17,2017-03-20,Pullback + Breakout,73.33056605978202,insufficient_cash,6.221225089722509,66.53284973457936
final_trend_runner,NKE,2017-03-17,2017-03-20,Pullback,99.22902494331066,insufficient_cash,6.221225089722509,66.53284973457936
final_trend_runner,NKE,2017-03-20,2017-03-21,Pullback + Breakout,99.22902494331066,insufficient_cash,6.221225089722509,66.4209585230994
final_trend_runner,IBB,2017-03-20,2017-03-21,Reentrada,94.42176870748298,insufficient_cash,6.221225089722509,66.4209585230994
final_trend_runner,WMT,2017-03-28,2017-03-29,Pullback,72.5137168125834,insufficient_cash,51.394432044615996,66.31115630339643
final_trend_runner,RY,2017-03-28,2017-03-29,Pullback,72.02118804101161,insufficient_cash,51.394432044615996,66.31115630339643
final_trend_runner,SBUX,2017-03-29,2017-03-30,Pullback,87.79407596371883,insufficient_cash,51.394432044615996,66.30885804371144
final_trend_runner,WMT,2017-03-29,2017-03-30,Pullback,72.5314355251241,insufficient_cash,51.394432044615996,66.30885804371144
final_trend_runner,RY,2017-03-29,2017-03-30,Pullback,72.04534978924138,insufficient_cash,51.394432044615996,66.30885804371144
final_trend_runner,IBB,2017-03-29,2017-03-30,Reentrada,94.58049886621316,insufficient_cash,51.394432044615996,66.30885804371144
final_trend_runner,SBUX,2017-03-30,2017-03-31,Pullback + Breakout,87.81675170068027,insufficient_cash,51.394432044615996,66.41795137650374
final_trend_runner,WMT,2017-03-30,2017-03-31,Pullback,72.57137594815116,insufficient_cash,51.394432044615996,66.41795137650374
final_trend_runner,SBUX,2017-03-31,2017-04-03,Pullback + Breakout,87.83942743764172,insufficient_cash,58.45984448852953,66.30976199573108
final_trend_runner,WMT,2017-03-31,2017-04-03,Pullback,72.61186442963083,insufficient_cash,58.45984448852953,66.30976199573108
final_trend_runner,KLAC,2017-04-04,2017-04-05,Pullback,74.57474342015807,insufficient_cash,58.45984448852953,66.34798042296164
final_trend_runner,UL,2017-04-07,2017-04-10,Pullback,84.52681552356603,insufficient_cash,43.42024023668661,66.21209045401487
final_trend_runner,KLAC,2017-04-07,2017-04-10,Pullback,74.74957373364556,insufficient_cash,43.42024023668661,66.21209045401487
final_trend_runner,UL,2017-04-12,2017-04-13,Pullback + Breakout,84.5718244833908,insufficient_cash,41.81678008934075,65.97167977460781
final_trend_runner,JNJ,2017-04-12,2017-04-13,Pullback,87.71550822190201,insufficient_cash,41.81678008934075,65.97167977460781
final_trend_runner,SBUX,2017-04-17,2017-04-18,Pullback,88.06618480725623,insufficient_cash,41.81678008934075,66.19351753884733
final_trend_runner,JNJ,2017-04-17,2017-04-18,Pullback,87.79883344622199,insufficient_cash,41.81678008934075,66.19351753884733
final_trend_runner,UL,2017-04-17,2017-04-18,Pullback,84.60314207897432,insufficient_cash,41.81678008934075,66.19351753884733
final_trend_runner,SBUX,2017-04-18,2017-04-19,Pullback,88.0888605442177,insufficient_cash,41.81678008934075,66.208204070305
final_trend_runner,KLAC,2017-04-19,2017-04-20,Pullback + Breakout,75.15800736492844,insufficient_cash,41.81678008934075,66.15664720298156
final_trend_runner,TMO,2017-04-19,2017-04-20,Pullback,98.22312518396394,insufficient_cash,41.81678008934075,66.15664720298156
final_trend_runner,SBUX,2017-04-19,2017-04-20,Pullback,88.11153628117914,insufficient_cash,41.81678008934075,66.15664720298156
final_trend_runner,SBUX,2017-04-20,2017-04-21,Pullback + Breakout,88.1342120181406,insufficient_cash,41.81678008934075,66.56799633888735
final_trend_runner,KLAC,2017-04-20,2017-04-21,Pullback + Breakout,75.21545644876842,insufficient_cash,41.81678008934075,66.56799633888735
final_trend_runner,TMO,2017-04-20,2017-04-21,Pullback,98.23318188297651,insufficient_cash,41.81678008934075,66.56799633888735
final_trend_runner,SBUX,2017-04-21,2017-04-24,Pullback + Breakout,88.15688775510205,insufficient_cash,41.81678008934075,66.55854979390439
final_trend_runner,SBUX,2017-04-24,2017-04-25,Pullback + Breakout,88.1795634920635,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,KLAC,2017-04-24,2017-04-25,Pullback + Breakout,75.32910477721782,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,TMO,2017-04-24,2017-04-25,Pullback,98.25282489843255,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,IBB,2017-04-24,2017-04-25,Pullback,94.69387755102042,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,ABT,2017-04-24,2017-04-25,Pullback,83.9628183683798,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,AZN,2017-04-24,2017-04-25,Pullback,77.28390838529229,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,JPM,2017-04-24,2017-04-25,Pullback,71.71969667986332,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,INTC,2017-04-24,2017-04-25,Pullback,70.54342441571957,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,UL,2017-04-24,2017-04-25,Breakout,84.68633894325876,insufficient_cash,57.904501265684615,67.2739842911468
final_trend_runner,TMO,2017-04-25,2017-04-26,Pullback + Breakout,98.26346164933511,insufficient_cash,57.904501265684615,67.65134311651879
final_trend_runner,KLAC,2017-04-25,2017-04-26,Pullback + Breakout,75.38562051020632,insufficient_cash,57.904501265684615,67.65134311651879
final_trend_runner,INTC,2017-04-25,2017-04-26,Pullback + Breakout,70.6016622550787,insufficient_cash,57.904501265684615,67.65134311651879
final_trend_runner,IBB,2017-04-25,2017-04-26,Pullback,94.69387755102042,insufficient_cash,57.904501265684615,67.65134311651879
final_trend_runner,BRK-B,2017-04-25,2017-04-26,Pullback,81.9801012884794,insufficient_cash,57.904501265684615,67.65134311651879
final_trend_runner,RY,2017-04-25,2017-04-26,Pullback,72.47143322530485,insufficient_cash,57.904501265684615,67.65134311651879
final_trend_runner,SBUX,2017-04-26,2017-04-27,Pullback + Breakout,88.2249149659864,insufficient_cash,54.45103071657759,67.51625467822377
final_trend_runner,KLAC,2017-04-27,2017-04-28,Pullback + Breakout,75.50019019069981,insufficient_cash,61.595342149073026,67.69648073559823
final_trend_runner,INTC,2017-04-27,2017-04-28,Pullback + Breakout,70.7216544064716,insufficient_cash,61.595342149073026,67.69648073559823
final_trend_runner,AZN,2017-04-27,2017-04-28,Pullback,77.359976710745,insufficient_cash,61.595342149073026,67.69648073559823
final_trend_runner,UL,2017-04-28,2017-05-01,Pullback,84.76057060262315,insufficient_cash,61.595342149073026,67.60619097532629
final_trend_runner,IBB,2017-05-01,2017-05-02,Pullback + Breakout,94.69387755102042,insufficient_cash,61.595342149073026,67.74091419730362
final_trend_runner,KLAC,2017-05-02,2017-05-03,Pullback,75.67476607919929,insufficient_cash,42.23406035226276,67.88511408782254
final_trend_runner,INTC,2017-05-02,2017-05-03,Pullback,70.89114331735254,insufficient_cash,42.23406035226276,67.88511408782254
final_trend_runner,UL,2017-05-02,2017-05-03,Breakout,84.79734316928298,insufficient_cash,42.23406035226276,67.88511408782254
final_trend_runner,BRK-B,2017-05-03,2017-05-04,Pullback,82.14031676945388,insufficient_cash,38.60860274778774,67.76479549246724
final_trend_runner,JPM,2017-05-03,2017-05-04,Pullback,72.3012714480097,insufficient_cash,38.60860274778774,67.76479549246724
final_trend_runner,MRK,2017-05-03,2017-05-04,Pullback,72.09484363620341,insufficient_cash,38.60860274778774,67.76479549246724
final_trend_runner,INTC,2017-05-03,2017-05-04,Pullback,70.94915187816193,insufficient_cash,38.60860274778774,67.76479549246724
final_trend_runner,UL,2017-05-04,2017-05-05,Pullback + Breakout,84.83361099793036,insufficient_cash,38.60860274778774,67.95028032561197
final_trend_runner,ABT,2017-05-04,2017-05-05,Pullback + Breakout,84.06820932265606,insufficient_cash,38.60860274778774,67.95028032561197
final_trend_runner,IBB,2017-05-04,2017-05-05,Pullback,94.69387755102042,insufficient_cash,38.60860274778774,67.95028032561197
final_trend_runner,JNJ,2017-05-04,2017-05-05,Pullback,88.0786952329326,insufficient_cash,38.60860274778774,67.95028032561197
final_trend_runner,KLAC,2017-05-04,2017-05-05,Pullback,75.79255685071021,insufficient_cash,38.60860274778774,67.95028032561197
final_trend_runner,AMGN,2017-05-04,2017-05-05,Pullback,75.24092970521542,insufficient_cash,38.60860274778774,67.95028032561197
final_trend_runner,ABT,2017-05-05,2017-05-08,Pullback + Breakout,84.08300987827323,insufficient_cash,38.60860274778774,68.20687909102595
final_trend_runner,MRK,2017-05-05,2017-05-08,Pullback,72.22502596297667,insufficient_cash,38.60860274778774,68.20687909102595
final_trend_runner,XLB,2017-05-05,2017-05-08,Pullback,70.10428734750003,insufficient_cash,38.60860274778774,68.20687909102595
final_trend_runner,UL,2017-05-08,2017-05-09,Breakout,84.87579443098774,insufficient_cash,52.857617386165956,68.20960863349842
final_trend_runner,UL,2017-05-10,2017-05-11,Pullback + Breakout,84.92132803754473,insufficient_cash,52.857617386165956,68.32504003159596
final_trend_runner,UL,2017-05-11,2017-05-12,Pullback + Breakout,84.94574908329314,insufficient_cash,52.857617386165956,68.23520156177968
final_trend_runner,JNJ,2017-05-12,2017-05-15,Pullback,88.21464243132253,insufficient_cash,68.30981185662306,68.43576029944259
final_trend_runner,JNJ,2017-05-15,2017-05-16,Pullback + Breakout,88.2562939715099,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,UL,2017-05-15,2017-05-16,Pullback + Breakout,84.99120063176359,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,IBB,2017-05-15,2017-05-16,Pullback,94.69387755102042,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,KLAC,2017-05-15,2017-05-16,Pullback,76.10660537628752,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,JPM,2017-05-15,2017-05-16,Pullback,72.96344503625801,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,LRCX,2017-05-15,2017-05-16,Pullback,70.75313464083189,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,XLB,2017-05-15,2017-05-16,Pullback,70.36639827396806,insufficient_cash,68.30981185662306,68.66656022003177
final_trend_runner,JNJ,2017-05-16,2017-05-17,Pullback + Breakout,88.29870987307172,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,LRCX,2017-05-16,2017-05-17,Pullback + Breakout,70.88122916549767,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,IBB,2017-05-16,2017-05-17,Pullback,94.69387755102042,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,KLAC,2017-05-16,2017-05-17,Pullback,76.13969095708379,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,JPM,2017-05-16,2017-05-17,Pullback,73.0439603330412,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,MRK,2017-05-16,2017-05-17,Pullback,72.6917916102916,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,UL,2017-05-16,2017-05-17,Breakout,85.01449510691899,insufficient_cash,68.30981185662306,68.706056460906
final_trend_runner,LRCX,2017-05-19,2017-05-22,Pullback,71.24857606275695,insufficient_cash,48.38499373910821,68.35350543550248
final_trend_runner,BRK-B,2017-05-22,2017-05-23,Pullback,82.46798792344906,insufficient_cash,48.38499373910821,68.7710234494013
final_trend_runner,LRCX,2017-05-23,2017-05-24,Pullback + Breakout,71.49363402878167,insufficient_cash,60.929465277580874,68.79050215025778
final_trend_runner,DHR,2017-05-23,2017-05-24,Pullback,100,insufficient_cash,60.929465277580874,68.79050215025778
final_trend_runner,XLB,2017-05-24,2017-05-25,Pullback,70.67574062577049,insufficient_cash,68.22436258521631,69.00673507202507
final_trend_runner,JNJ,2017-05-25,2017-05-26,Pullback + Breakout,88.50575317733102,insufficient_cash,68.22436258521631,69.52410359352004
final_trend_runner,DHR,2017-05-25,2017-05-26,Pullback,100,insufficient_cash,68.22436258521631,69.52410359352004
final_trend_runner,ABT,2017-05-25,2017-05-26,Pullback,84.28444584859184,insufficient_cash,68.22436258521631,69.52410359352004
final_trend_runner,ORCL,2017-05-25,2017-05-26,Pullback,82.89081729307419,insufficient_cash,68.22436258521631,69.52410359352004
final_trend_runner,LRCX,2017-05-26,2017-05-30,Pullback + Breakout,71.85955151598667,insufficient_cash,68.22436258521631,69.53154486591619
final_trend_runner,ABT,2017-05-26,2017-05-30,Pullback,84.29758737964374,insufficient_cash,68.22436258521631,69.53154486591619
final_trend_runner,BRK-B,2017-05-26,2017-05-30,Pullback,82.56981370620419,insufficient_cash,68.22436258521631,69.53154486591619
final_trend_runner,DHR,2017-05-30,2017-05-31,Pullback + Breakout,100,insufficient_cash,68.22436258521631,69.57470489565351
final_trend_runner,ABT,2017-05-30,2017-05-31,Pullback + Breakout,84.31102938318642,insufficient_cash,68.22436258521631,69.57470489565351
final_trend_runner,LRCX,2017-05-30,2017-05-31,Pullback + Breakout,71.9866008271911,insufficient_cash,68.22436258521631,69.57470489565351
final_trend_runner,JNJ,2017-05-31,2017-06-01,Pullback + Breakout,88.56782595531148,insufficient_cash,68.22436258521631,69.58428183592929
final_trend_runner,ABT,2017-05-31,2017-06-01,Pullback + Breakout,84.32580360781466,insufficient_cash,68.22436258521631,69.58428183592929
final_trend_runner,XLB,2017-05-31,2017-06-01,Pullback,70.85578519417965,insufficient_cash,68.22436258521631,69.58428183592929
final_trend_runner,DHR,2017-06-01,2017-06-02,Pullback + Breakout,100,insufficient_cash,68.22436258521631,70.01966905632743
final_trend_runner,ABT,2017-06-01,2017-06-02,Pullback + Breakout,84.34019463246221,insufficient_cash,68.22436258521631,70.01966905632743
final_trend_runner,ORCL,2017-06-01,2017-06-02,Pullback + Breakout,82.892868109891,insufficient_cash,68.22436258521631,70.01966905632743
