date;symbol;action;slope;targetWeight;actualUsd;targetUsd;diffUsd;price;tradeUsd;units;portfolioValue
2021-09-10;BNBUSDT;buy;148,906426;69,2450;54617,94;54944,50;326,55;401,40000000;326,55;0,81353573;79347,98
2021-09-11;BNBUSDT;sell;149,197927;69,2603;55450,96;55414,99;-35,97;405,10000000;35,97;0,08880052;80009,70
2021-09-11;BTCUSDT;buy;58,546026;27,1781;21727,81;21745,12;17,31;45173,69000000;17,31;0,00038319;80009,70
2021-09-11;VOO;buy;7,672162;3,5616;2830,93;2849,59;18,66;394,39999390;18,66;0,04731969;80009,70
2021-09-12;BNBUSDT;sell;149,495358;69,2757;56947,07;56772,61;-174,46;416,30000000;174,46;0,41908380;81951,69
2021-09-12;BTCUSDT;buy;58,630169;27,1690;22155,03;22265,49;110,46;46025,24000000;110,46;0,00240000;81951,69
2021-09-12;VOO;buy;7,672162;3,5553;2849,59;2913,59;64,00;394,39999390;64,00;0,16228248;81951,69
2021-09-13;BTCUSDT;sell;58,710084;27,1602;21740,84;21478,71;-262,13;44940,73000000;262,13;0,00583288;79081,41
2021-09-13;VOO;sell;7,672162;3,5493;2913,59;2806,81;-106,78;394,39999390;106,78;0,27074528;79081,41
2021-09-13;BNBUSDT;buy;149,779551;69,2905;54426,97;54795,89;368,92;399,10000000;368,92;0,92436983;79081,41
2021-09-14;BTCUSDT;sell;58,796904;27,1527;22516,20;22321,12;-195,09;47111,52000000;195,09;0,00414093;82205,84
2021-09-14;BNBUSDT;buy;150,072470;69,3042;56882,83;56972,13;89,31;414,30000000;89,31;0,21556214;82205,84
2021-09-14;VOO;buy;7,672162;3,5430;2806,81;2912,59;105,78;394,39999390;105,78;0,26819956;82205,84
2021-09-15;BNBUSDT;sell;150,374876;69,3184;59309,87;58935,93;-373,95;431,30000000;373,95;0,86702495;85022,06
2021-09-15;BTCUSDT;buy;58,886542;27,1450;22799,60;23079,21;279,61;48121,41000000;279,61;0,00581055;85022,06
2021-09-15;VOO;buy;7,672162;3,5366;2912,59;3006,93;94,34;394,39999390;94,34;0,23918856;85022,06
2021-09-16;BTCUSDT;sell;58,974420;27,1374;22895,24;22763,29;-131,95;47737,82000000;131,95;0,00276402;83881,56
2021-09-16;VOO;sell;7,672162;3,5304;3006,93;2961,35;-45,58;394,39999390;45,58;0,11556698;83881,56
2021-09-16;BNBUSDT;buy;150,671159;69,3322;57979,40;58156,92;177,53;424,30000000;177,53;0,41840214;83881,56
2021-09-17;BTCUSDT;sell;59,060358;27,1309;22554,51;22042,97;-511,54;47299,98000000;511,54;0,01081471;81246,72
2021-09-17;VOO;sell;7,672162;3,5244;2961,35;2863,46;-97,88;394,39999390;97,88;0,24817605;81246,72
2021-09-17;BNBUSDT;buy;150,954102;69,3447;55730,86;56340,28;609,42;406,60000000;609,42;1,49881061;81246,72
2021-09-18;BTCUSDT;sell;59,149039;27,1252;22505,62;22317,92;-187,70;48292,74000000;187,70;0,00388668;82277,48
2021-09-18;BNBUSDT;buy;151,238232;69,3564;56908,39;57064,72;156,33;410,70000000;156,33;0,38063762;82277,48
2021-09-18;VOO;buy;7,672162;3,5184;2863,46;2894,84;31,37;394,39999390;31,37;0,07954018;82277,48
2021-09-19;BNBUSDT;sell;151,519371;69,3690;56772,94;56535,70;-237,24;408,60000000;237,24;0,58061379;81500,00
2021-09-19;VOO;sell;7,672162;3,5125;2894,84;2862,68;-32,16;394,39999390;32,16;0,08153726;81500,00
2021-09-19;BTCUSDT;buy;59,233785;27,1186;21832,22;22101,62;269,40;47241,75000000;269,40;0,00570252;81500,00
2021-09-20;BTCUSDT;sell;59,303438;27,1110;20124,46;19890,18;-234,28;43015,62000000;234,28;0,00544647;73365,62
2021-09-20;VOO;sell;7,672162;3,5074;2862,68;2573,22;-289,46;394,39999390;289,46;0,73392258;73365,62
2021-09-20;BNBUSDT;buy;151,767204;69,3816;50378,48;50902,23;523,74;364,10000000;523,74;1,43845771;73365,62
2021-09-21;VOO;sell;7,672162;3,5027;2573,22;2436,37;-136,84;394,39999390;136,84;0,34696828;69556,67
2021-09-21;BTCUSDT;buy;59,364163;27,1026;18835,35;18851,70;16,35;40734,38000000;16,35;0,00040144;69556,67
2021-09-21;BNBUSDT;buy;151,998235;69,3946;48148,11;48268,60;120,49;344,40000000;120,49;0,34986009;69556,67
2021-09-22;BNBUSDT;sell;152,254123;69,4080;53117,88;52546,04;-571,84;379,00000000;571,84;1,50881282;75706,06
2021-09-22;BTCUSDT;buy;59,434840;27,0945;20151,80;20512,19;360,39;43543,61000000;360,39;0,00827658;75706,06
2021-09-22;VOO;buy;7,672162;3,4975;2436,37;2647,82;211,45;394,39999390;211,45;0,53612544;75706,06
2021-09-23;BTCUSDT;sell;59,509711;27,0876;21134,78;20844,59;-290,19;44865,26000000;290,19;0,00646805;76952,55
2021-09-23;BNBUSDT;buy;152,511735;69,4202;53169,94;53420,61;250,67;383,50000000;250,67;0,65363256;76952,55
2021-09-23;VOO;buy;7,672162;3,4922;2647,82;2687,34;39,52;394,39999390;39,52;0,10021008;76952,55
2021-09-24;BTCUSDT;sell;59,576844;27,0809;19889,98;19505,83;-384,14;42810,57000000;384,14;0,00897306;72027,95
2021-09-24;VOO;sell;7,672162;3,4874;2687,34;2511,91;-175,43;394,39999390;175,43;0,44480320;72027,95
2021-09-24;BNBUSDT;buy;152,746609;69,4317;49450,63;50010,20;559,57;355,00000000;559,57;1,57625911;72027,95
2021-09-25;BTCUSDT;sell;59,643030;27,0747;19442,08;19278,10;-163,98;42670,64000000;163,98;0,00384295;71203,48
2021-09-25;VOO;sell;7,672162;3,4827;2511,91;2479,83;-32,08;394,39999390;32,08;0,08134500;71203,48
2021-09-25;BNBUSDT;buy;152,975804;69,4426;49249,48;49445,55;196,06;349,60000000;196,06;0,56082310;71203,48
2021-09-26;BTCUSDT;sell;59,710551;27,0696;19499,59;19120,03;-379,56;43160,90000000;379,56;0,00879403;70632,94
2021-09-26;VOO;sell;7,672162;3,4781;2479,83;2456,72;-23,11;394,39999390;23,11;0,05860491;70632,94
2021-09-26;BNBUSDT;buy;153,199110;69,4523;48653,51;49056,19;402,67;344,00000000;402,67;1,17055782;70632,94
2021-09-27;VOO;sell;7,672162;3,4738;2456,72;2395,92;-60,80;394,39999390;60,80;0,15416053;68971,79
2021-09-27;BNBUSDT;buy;153,414111;69,4621;47844,04;47909,24;65,20;335,50000000;60,80;0,18122478;68971,79
2021-09-28;BNBUSDT;sell;153,625639;69,4728;47547,88;47323,71;-224,16;333,00000000;224,16;0,67315697;68118,32
2021-09-28;VOO;sell;7,672162;3,4695;2395,92;2363,38;-32,54;394,39999390;32,54;0,08250671;68118,32
2021-09-28;BTCUSDT;buy;59,832764;27,0577;18174,52;18431,22;256,70;41026,54000000;256,70;0,00625697;68118,32
2021-09-29;BNBUSDT;sell;153,862911;69,4866;52255,04;50915,11;-1339,93;367,70000000;1339,93;3,64409165;73273,26
2021-09-29;BTCUSDT;buy;59,893025;27,0485;18654,83;19819,33;1164,50;41524,28000000;1164,50;0,02804376;73273,26
2021-09-29;VOO;buy;7,672162;3,4649;2363,38;2538,81;175,44;394,39999390;175,44;0,44481628;73273,26
2021-09-30;BTCUSDT;sell;59,961191;27,0404;20917,02;20851,59;-65,43;43824,10000000;65,43;0,00149310;77112,64
2021-09-30;BNBUSDT;sell;154,113070;69,4997;53656,80;53593,04;-63,76;387,50000000;63,76;0,16454068;77112,64
2021-09-30;VOO;buy;7,672162;3,4599;2538,81;2668,01;129,19;394,39999390;129,19;0,32756972;77112,64
2021-10-01;BTCUSDT;sell;60,043407;27,0284;22905,87;22719,25;-186,62;48141,61000000;186,62;0,00387654;84057,06
2021-10-01;BNBUSDT;buy;154,384748;69,4958;58295,40;58416,16;120,76;421,50000000;120,76;0,28649986;84057,06
2021-10-01;VOO;buy;7,721483;3,4758;2855,79;2921,66;65,86;422,16000366;65,86;0,15601506;84057,06
2021-10-02;BNBUSDT;sell;154,658487;69,5083;59192,27;58799,92;-392,35;427,10000000;392,35;0,91863441;84594,05
2021-10-02;BTCUSDT;buy;60,123509;27,0214;22480,12;22858,48;378,36;47634,90000000;378,36;0,00794292;84594,05
2021-10-02;VOO;buy;7,721483;3,4703;2921,66;2935,65;13,99;422,16000366;13,99;0,03313552;84594,05
2021-10-03;BTCUSDT;sell;60,204951;27,0148;23129,66;23052,61;-77,05;48200,01000000;77,05;0,00159848;85333,31
2021-10-03;BNBUSDT;buy;154,932838;69,5205;59268,01;59324,13;56,12;430,50000000;56,12;0,13036014;85333,31
2021-10-03;VOO;buy;7,721483;3,4647;2935,65;2956,57;20,93;422,16000366;20,93;0,04957086;85333,31
2021-10-04;BTCUSDT;sell;60,289149;27,0096;23542,80;23024,28;-518,52;49224,94000000;518,52;0,01053371;85244,73
2021-10-04;BNBUSDT;buy;155,202949;69,5311;58745,36;59271,63;526,28;426,30000000;518,52;1,21632914;85244,73
2021-10-05;BTCUSDT;sell;60,379721;27,0055;24075,31;23897,82;-177,49;51471,99000000;177,49;0,00344827;88492,26
2021-10-05;BNBUSDT;buy;155,481462;69,5409;61460,38;61538,34;77,96;442,10000000;77,96;0,17634001;88492,26
2021-10-05;VOO;buy;7,721483;3,4535;2956,57;3056,10;99,53;422,16000366;99,53;0,23576190;88492,26
2021-10-06;BTCUSDT;sell;60,480848;27,0057;25682,08;24109,11;-1572,97;55315,00000000;1572,97;0,02843658;89274,32
2021-10-06;BNBUSDT;buy;155,753920;69,5466;60536,13;62087,24;1551,10;434,90000000;1551,10;3,56657649;89274,32
2021-10-06;VOO;buy;7,721483;3,4478;3056,10;3077,97;21,87;422,16000366;21,87;0,05179429;89274,32
2021-10-07;BNBUSDT;sell;156,027077;69,5538;62601,18;61987,40;-613,77;438,50000000;613,77;1,39971454;89121,50
2021-10-07;VOO;sell;7,721483;3,4421;3077,97;3067,64;-10,33;422,16000366;10,33;0,02446716;89121,50
2021-10-07;BTCUSDT;buy;60,577133;27,0041;23442,36;24066,46;624,10;53785,22000000;624,10;0,01160363;89121,50
2021-10-08;BTCUSDT;sell;60,673369;27,0042;24140,83;23349,88;-790,95;53951,43000000;790,95;0,01466046;86467,58
2021-10-08;VOO;sell;7,721483;3,4366;3067,64;2971,58;-96,06;422,16000366;96,06;0,22754419;86467,58
2021-10-08;BNBUSDT;buy;156,286383;69,5592;59259,11;60146,12;887,01;419,20000000;887,01;2,11596574;86467,58
2021-10-09;BTCUSDT;sell;60,771893;27,0050;23781,93;23571,87;-210,06;54949,72000000;210,06;0,00382274;87287,03
2021-10-09;BNBUSDT;buy;156,545916;69,5638;60533,52;60720,18;186,67;421,90000000;186,67;0,44245020;87287,03
2021-10-09;VOO;buy;7,721483;3,4312;2971,58;2994,97;23,39;422,16000366;23,39;0,05540210;87287,03
2021-10-10;BTCUSDT;sell;60,869076;27,0070;23447,16;22848,05;-599,11;54659,00000000;599,11;0,01096091;84600,52
2021-10-10;VOO;sell;7,721483;3,4259;2994,97;2898,37;-96,60;422,16000366;96,60;0,22882681;84600,52
2021-10-10;BNBUSDT;buy;156,792158;69,5671;58158,39;58854,11;695,71;404,10000000;695,71;1,72163777;84600,52
2021-10-11;BTCUSDT;sell;60,973415;27,0107;24023,64;23522,80;-500,84;57471,35000000;500,84;0,00871464;87086,90
2021-10-11;BNBUSDT;buy;157,042911;69,5687;60164,89;60585,24;420,35;413,10000000;420,35;1,01755883;87086,90
2021-10-11;VOO;buy;7,721483;3,4206;2898,37;2978,85;80,49;422,16000366;80,49;0,19065891;87086,90
2021-10-12;BNBUSDT;sell;157,311949;69,5742;65146,37;63343,54;-1802,83;444,20000000;1802,83;4,05860735;91044,55
2021-10-12;BTCUSDT;buy;61,073233;27,0108;22919,33;24591,87;1672,54;55996,93000000;1672,54;0,02986843;91044,55
2021-10-12;VOO;buy;7,721483;3,4150;2978,85;3109,15;130,29;422,16000366;130,29;0,30863468;91044,55
2021-10-13;BNBUSDT;sell;157,595296;69,5806;67136,73;66407,38;-729,36;470,80000000;729,36;1,54918296;95439,43
2021-10-13;BTCUSDT;buy;61,176215;27,0102;25193,55;25778,38;584,83;57367,00000000;584,83;0,01019455;95439,43
2021-10-13;VOO;buy;7,721483;3,4091;3109,15;3253,67;144,52;422,16000366;144,52;0,34234610;95439,43
2021-10-14;BNBUSDT;sell;157,878164;69,5872;66675,38;66594,14;-81,24;472,70000000;81,24;0,17186226;95698,87
2021-10-14;BTCUSDT;buy;61,278606;27,0095;25769,82;25847,75;77,93;57347,94000000;77,93;0,00135898;95698,87
2021-10-15;BTCUSDT;sell;61,391558;27,0122;27796,88;26445,36;-1351,52;61672,42000000;1351,52;0,02191444;97901,57
2021-10-15;BNBUSDT;buy;158,160492;69,5904;66847,72;68130,07;1282,35;474,50000000;1282,35;2,70251917;97901,57
2021-10-15;VOO;buy;7,721483;3,3974;3253,67;3326,15;72,48;422,16000366;72,48;0,17167774;97901,57
2021-10-16;BTCUSDT;sell;61,501959;27,0149;26103,67;26018,21;-85,45;60875,57000000;85,45;0,00140373;96310,71
2021-10-16;VOO;sell;7,721483;3,3917;3326,15;3266,55;-59,60;422,16000366;59,60;0,14117434;96310,71
2021-10-16;BNBUSDT;buy;158,436206;69,5935;66880,90;67025,95;145,05;465,80000000;145,05;0,31140184;96310,71
2021-10-17;BNBUSDT;sell;158,713323;69,5964;67759,81;67733,68;-26,13;470,90000000;26,13;0,05548809;97323,56
2021-10-17;VOO;buy;7,721483;3,3859;3266,55;3295,28;28,73;422,16000366;26,13;0,06189440;97323,56
2021-10-18;BNBUSDT;sell;158,996850;69,6000;69747,42;69281,97;-465,45;484,90000000;465,45;0,95989823;99543,10
2021-10-18;BTCUSDT;buy;61,725521;27,0200;26503,00;26896,54;393,54;62009,84000000;393,54;0,00634644;99543,10
2021-10-18;VOO;buy;7,721483;3,3800;3292,68;3364,59;71,91;422,16000366;71,91;0,17034566;99543,10
2021-10-19;BTCUSDT;sell;61,842528;27,0238;27881,47;27290,06;-591,41;64280,59000000;591,41;0,00920048;100985,24
2021-10-19;BNBUSDT;buy;159,280591;69,6021;69739,18;70287,82;548,64;488,10000000;548,64;1,12404203;100985,24
2021-10-19;VOO;buy;7,721483;3,3741;3364,59;3407,36;42,77;422,16000366;42,77;0,10130648;100985,24
2021-10-20;BTCUSDT;sell;61,962981;27,0280;28020,63;28005,54;-15,08;66001,41000000;15,08;0,00022851;103616,65
2021-10-20;BNBUSDT;sell;159,570013;69,6039;72188,66;72121,21;-67,45;501,30000000;67,45;0,13455845;103616,65
2021-10-20;VOO;buy;7,721483;3,3681;3407,36;3489,90;82,54;422,16000366;82,54;0,19550895;103616,65
2021-10-21;VOO;sell;7,721483;3,3625;3489,90;3282,70;-207,20;422,16000366;207,20;0,49080082;97627,14
2021-10-21;BNBUSDT;buy;159,840832;69,6061;67747,61;67954,48;206,87;470,90000000;206,87;0,43930557;97627,14
2021-10-22;BNBUSDT;sell;160,114906;69,6101;69166,66;68357,65;-809,01;479,30000000;809,01;1,68789789;98200,76
2021-10-22;BTCUSDT;buy;62,180351;27,0330;25751,07;26546,58;795,51;60688,22000000;795,51;0,01310820;98200,76
2021-10-22;VOO;buy;7,721483;3,3569;3282,70;3296,52;13,82;422,16000366;13,82;0,03274555;98200,76
2021-10-23;BNBUSDT;sell;160,390914;69,6140;69241,90;69159,33;-82,57;485,50000000;82,57;0,17006498;99346,81
2021-10-23;BTCUSDT;buy;62,287836;27,0346;26808,39;26858,04;49,65;61286,75000000;49,65;0,00081005;99346,81
2021-10-23;VOO;buy;7,721483;3,3513;3296,52;3329,44;32,92;422,16000366;32,92;0,07798272;99346,81
2021-10-24;BTCUSDT;sell;62,393689;27,0366;26667,61;26434,92;-232,69;60852,22000000;232,69;0,00382390;97774,62
2021-10-24;VOO;sell;7,721483;3,3459;3329,44;3271,43;-58,01;422,16000366;58,01;0,13741537;97774,62
2021-10-24;BNBUSDT;buy;160,659877;69,6175;67777,57;68068,27;290,70;475,80000000;290,70;0,61097893;97774,62
2021-10-25;BTCUSDT;sell;62,504447;27,0397;27402,16;27059,21;-342,95;63078,78000000;342,95;0,00543688;100072,33
2021-10-25;BNBUSDT;buy;160,932549;69,6200;69398,74;69670,36;271,63;485,10000000;271,63;0,55994016;100072,33
2021-10-25;VOO;buy;7,721483;3,3403;3271,43;3342,76;71,32;422,16000366;71,32;0,16895222;100072,33
2021-10-26;BNBUSDT;sell;161,199718;69,6240;68665,02;68153,03;-511,99;478,10000000;511,99;1,07088933;97887,32
2021-10-26;VOO;sell;7,721483;3,3350;3342,76;3264,54;-78,22;422,16000366;78,22;0,18528709;97887,32
2021-10-26;BTCUSDT;buy;62,607886;27,0410;25879,54;26469,75;590,21;60328,81000000;590,21;0,00978327;97887,32
2021-10-27;BTCUSDT;sell;62,705896;27,0429;25629,37;25110,96;-518,41;58413,44000000;518,41;0,00887480;92855,97
2021-10-27;VOO;sell;7,721483;3,3300;3264,54;3092,12;-172,42;422,16000366;172,42;0,40842691;92855,97
2021-10-27;BNBUSDT;buy;161,448119;69,6271;63962,07;64652,89;690,83;448,70000000;690,83;1,53962399;92855,97
2021-10-28;BNBUSDT;sell;161,719952;69,6317;70877,55;69638,87;-1238,68;491,90000000;1238,68;2,51815954;100010,23
2021-10-28;BTCUSDT;buy;62,808884;27,0436;26040,56;27046,38;1005,82;60575,89000000;1005,82;0,01660429;100010,23
2021-10-28;VOO;buy;7,721483;3,3246;3092,12;3324,98;232,86;422,16000366;232,86;0,55159900;100010,23
2021-10-29;BNBUSDT;sell;162,010618;69,6378;75075,21;73952,33;-1122,87;530,30000000;1122,87;2,11743330;106195,69
2021-10-29;BTCUSDT;buy;62,915467;27,0433;27795,51;28718,77;923,26;62253,71000000;923,26;0,01483059;106195,69
2021-10-29;VOO;buy;7,721483;3,3190;3324,98;3524,59;199,62;422,16000366;199,62;0,47284339;106195,69
2021-10-30;BNBUSDT;sell;162,298668;69,6439;73673,42;73637,85;-35,58;528,30000000;35,58;0,06733886;105734,79
2021-10-30;VOO;sell;7,721483;3,3134;3524,59;3503,38;-21,22;422,16000366;21,22;0,05025878;105734,79
2021-10-30;BTCUSDT;buy;63,020540;27,0427;28536,77;28593,56;56,79;61859,19000000;56,79;0,00091809;105734,79
2021-10-31;BNBUSDT;sell;162,583226;69,6501;73122,12;73105,13;-16,99;524,60000000;16,99;0,03237845;104960,49
2021-10-31;VOO;sell;7,721483;3,3079;3503,38;3471,95;-31,43;422,16000366;31,43;0,07445447;104960,49
2021-10-31;BTCUSDT;buy;63,123696;27,0420;28334,99;28383,41;48,42;61299,80000000;48,42;0,00078985;104960,49
2021-11-01;BNBUSDT;sell;162,879657;69,6457;76825,89;75548,76;-1277,13;551,30000000;1277,13;2,31657067;108475,77
2021-11-01;BTCUSDT;buy;63,225351;27,0345;28203,44;29325,93;1122,49;60911,11000000;1122,49;0,01842836;108475,77
2021-11-01;VOO;buy;7,763771;3,3197;3446,45;3601,08;154,63;419,05999756;154,63;0,36900128;108475,77
2021-11-02;BTCUSDT;sell;63,332086;27,0336;30437,55;29740,25;-697,30;63219,99000000;697,30;0,01102977;110012,21
2021-11-02;BNBUSDT;buy;163,176004;69,6524;75973,58;76626,16;652,58;554,40000000;652,58;1,17709342;110012,21
2021-11-02;VOO;buy;7,763771;3,3140;3601,08;3645,81;44,72;419,05999756;44,72;0,10671883;110012,21
2021-11-03;BNBUSDT;sell;163,477504;69,6601;78561,16;77876,54;-684,62;568,40000000;684,62;1,20446575;111795,02
2021-11-03;BTCUSDT;buy;63,437499;27,0316;29588,06;30220,02;631,96;62896,48000000;631,96;0,01004762;111795,02
2021-11-03;VOO;buy;7,763771;3,3083;3645,81;3698,46;52,66;419,05999756;52,66;0,12565889;111795,02
2021-11-04;BNBUSDT;sell;163,772729;69,6682;76547,55;76457,12;-90,43;558,70000000;90,43;0,16184922;109744,61
2021-11-04;VOO;sell;7,763771;3,3027;3698,46;3624,51;-73,96;419,05999756;73,96;0,17648039;109744,61
2021-11-04;BTCUSDT;buy;63,538724;27,0291;29498,60;29662,98;164,38;61395,01000000;164,38;0,00267743;109744,61
2021-11-05;BNBUSDT;sell;164,088936;69,6795;83107,95;80949,60;-2158,34;607,30000000;2158,34;3,55399949;116174,21
2021-11-05;BTCUSDT;buy;63,638288;27,0237;29441,75;31394,52;1952,77;60937,12000000;1952,77;0,03204565;116174,21
2021-11-05;VOO;buy;7,763771;3,2968;3624,51;3830,08;205,57;419,05999756;205,57;0,49056098;116174,21
2021-11-06;BNBUSDT;sell;164,416728;69,6920;85001,75;83979,68;-1022,06;637,70000000;1022,06;1,60273602;120501,20
2021-11-06;BTCUSDT;buy;63,738635;27,0172;31669,38;32556,00;886,62;61470,61000000;886,62;0,01442348;120501,20
2021-11-06;VOO;buy;7,763771;3,2909;3830,08;3965,53;135,44;419,05999756;135,44;0,32321087;120501,20
2021-11-07;BTCUSDT;sell;63,842799;27,0115;33510,89;33230,38;-280,51;63273,59000000;280,51;0,00443330;123023,23
2021-11-07;BNBUSDT;buy;164,747865;69,7037;85546,81;85751,78;204,97;649,60000000;204,97;0,31553378;123023,23
2021-11-07;VOO;buy;7,763771;3,2848;3965,53;4041,07;75,54;419,05999756;75,54;0,18026042;123023,23
2021-11-08;BTCUSDT;sell;63,956198;27,0087;35463,59;33969,12;-1494,47;67525,83000000;1494,47;0,02213180;125771,27
2021-11-08;BNBUSDT;buy;165,078958;69,7127;86266,61;87678,56;1411,96;653,50000000;1411,96;2,16060500;125771,27
2021-11-08;VOO;buy;7,763771;3,2786;4041,07;4123,58;82,51;419,05999756;82,51;0,19689983;125771,27
2021-11-09;BTCUSDT;sell;64,067740;27,0064;33678,27;33217,36;-460,92;66947,66000000;460,92;0,00688473;122998,32
2021-11-09;VOO;sell;7,763771;3,2726;4123,58;4025,30;-98,28;419,05999756;98,28;0,23452204;122998,32
2021-11-09;BNBUSDT;buy;165,400612;69,7210;85196,46;85755,66;559,20;635,00000000;559,20;0,88062243;122998,32
2021-11-10;BTCUSDT;sell;64,174018;27,0037;32192,65;32175,16;-17,50;64882,43000000;17,50;0,00026968;119151,10
2021-11-10;VOO;sell;7,763771;3,2669;4025,30;3892,55;-132,75;419,05999756;132,75;0,31678429;119151,10
2021-11-10;BNBUSDT;buy;165,711562;69,7294;82933,15;83083,40;150,25;614,10000000;150,25;0,24466517;119151,10
2021-11-11;BNBUSDT;sell;166,027106;69,7387;85018,09;84406,21;-611,88;628,40000000;611,88;0,97370762;121032,15
2021-11-11;BTCUSDT;buy;64,279498;27,0002;32121,52;32678,93;557,42;64774,26000000;557,42;0,00860556;121032,15
2021-11-11;VOO;buy;7,763771;3,2611;3892,55;3947,01;54,46;419,05999756;54,46;0,12995603;121032,15
2021-11-12;BNBUSDT;sell;166,340363;69,7482;84204,73;84047,75;-156,98;626,90000000;156,98;0,25040805;120501,72
2021-11-12;VOO;sell;7,763771;3,2554;3947,01;3922,84;-24,16;419,05999756;24,16;0,05766208;120501,72
2021-11-12;BTCUSDT;buy;64,382917;26,9964;32349,98;32531,13;181,14;64122,23000000;181,14;0,00282499;120501,72
2021-11-13;BNBUSDT;sell;166,661560;69,7586;87077,71;86265,24;-812,47;649,50000000;812,47;1,25091305;123662,45
2021-11-13;BTCUSDT;buy;64,486398;26,9917;32661,90;33378,63;716,73;64380,00000000;716,73;0,01113279;123662,45
2021-11-13;VOO;buy;7,763771;3,2496;3922,84;4018,58;95,74;419,05999756;95,74;0,22846196;123662,45
2021-11-14;BTCUSDT;sell;64,591966;26,9878;33969,21;33579,79;-389,42;65519,10000000;389,42;0,00594354;124425,69
2021-11-14;BNBUSDT;buy;166,981648;69,7683;86437,90;86809,70;371,80;650,80000000;371,80;0,57130248;124425,69
2021-11-14;VOO;buy;7,763771;3,2439;4018,58;4036,20;17,61;419,05999756;17,61;0,04202649;124425,69
2021-11-15;VOO;sell;7,763771;3,2383;4036,20;3924,09;-112,11;419,05999756;112,11;0,26751542;121177,96
2021-11-15;BTCUSDT;buy;64,692557;26,9834;32599,67;32697,96;98,29;63606,74000000;98,29;0,00154523;121177,96
2021-11-15;BNBUSDT;buy;167,292930;69,7783;84542,09;84555,90;13,82;633,80000000;13,82;0,02180139;121177,96
2021-11-16;BTCUSDT;sell;64,784034;26,9787;30874,13;30576,91;-297,22;60058,87000000;297,22;0,00494877;113337,29
2021-11-16;VOO;sell;7,763771;3,2331;3924,09;3664,36;-259,73;419,05999756;259,73;0,61979046;113337,29
2021-11-16;BNBUSDT;buy;167,582628;69,7882;78539,07;79096,01;556,95;588,70000000;556,95;0,94606221;113337,29
2021-11-17;BTCUSDT;sell;64,875714;26,9748;30722,52;30223,94;-498,57;60344,87000000;498,57;0,00826209;112045,27
2021-11-17;VOO;sell;7,763771;3,2281;3664,36;3616,94;-47,42;419,05999756;47,42;0,11315443;112045,27
2021-11-17;BNBUSDT;buy;167,865774;69,7971;77658,39;78204,39;545,99;578,00000000;545,99;0,94462499;112045,27
2021-11-18;BTCUSDT;sell;64,958088;26,9707;28494,37;28067,02;-427,35;56891,62000000;427,35;0,00751173;104064,76
2021-11-18;VOO;sell;7,763771;3,2235;3616,94;3354,56;-262,38;419,05999756;262,38;0,62612021;104064,76
2021-11-18;BNBUSDT;buy;168,124838;69,8057;71953,45;72643,18;689,74;531,80000000;689,74;1,29698440;104064,76
2021-11-19;BNBUSDT;sell;168,406257;69,8164;79363,84;77746,15;-1617,69;581,00000000;1617,69;2,78432055;111358,00
2021-11-19;BTCUSDT;buy;65,042995;26,9650;28639,60;30027,64;1388,04;58052,24000000;1388,04;0,02391022;111358,00
2021-11-19;VOO;buy;7,763771;3,2186;3354,56;3584,21;229,65;419,05999756;229,65;0,54800820;111358,00
2021-11-20;BNBUSDT;sell;168,696712;69,8271;80864,02;80533,02;-331,01;604,30000000;331,01;0,54775007;115332,07
2021-11-20;BTCUSDT;buy;65,131604;26,9593;30883,83;31092,75;208,92;59707,51000000;208,92;0,00349904;115332,07
2021-11-20;VOO;buy;7,763771;3,2136;3584,21;3706,30;122,09;419,05999756;122,09;0,29133385;115332,07
2021-11-21;BTCUSDT;sell;65,216982;26,9539;30527,48;30204,99;-322,49;58622,02000000;322,49;0,00550119;112061,48
2021-11-21;VOO;sell;7,763771;3,2087;3706,30;3595,76;-110,54;419,05999756;110,54;0,26377067;112061,48
2021-11-21;BNBUSDT;buy;168,976348;69,8373;77827,71;78260,73;433,03;584,00000000;433,03;0,74148342;112061,48
2021-11-22;VOO;sell;7,763771;3,2042;3595,76;3445,37;-150,39;419,05999756;150,39;0,35886785;107527,85
2021-11-22;BNBUSDT;buy;169,242753;69,8478;74950,73;75105,82;155,09;559,30000000;150,39;0,26888460;107527,85
2021-11-23;BNBUSDT;sell;169,522519;69,8590;79371,13;78566,72;-804,40;591,10000000;804,40;1,36086048;112464,63
2021-11-23;BTCUSDT;buy;65,377363;26,9416;29648,13;30299,72;651,59;57541,27000000;651,59;0,01132385;112464,63
2021-11-23;VOO;buy;7,763771;3,1994;3445,37;3598,19;152,82;419,05999756;152,82;0,36466374;112464,63
2021-11-24;BNBUSDT;sell;169,800345;69,8705;78460,39;78357,01;-103,38;590,30000000;103,38;0,17512705;112146,10
2021-11-24;VOO;sell;7,763771;3,1947;3598,19;3582,71;-15,48;419,05999756;15,48;0,03693003;112146,10
2021-11-24;BTCUSDT;buy;65,457487;26,9348;30087,52;30206,38;118,85;57138,29000000;118,85;0,00208010;112146,10
2021-11-25;BNBUSDT;sell;170,098005;69,8831;84834,77;83571,20;-1263,58;639,10000000;1263,58;1,97711714;119587,11
2021-11-25;BTCUSDT;buy;65,541799;26,9272;31169,62;32201,48;1031,85;58960,36000000;1031,85;0,01750082;119587,11
