strategy,date,equity,cash,positionValue,openPositions,deployedPct
old_slope_original_no_costs,2023-10-18,1100.5513045458306,870.299938855512,230.25136569031872,6,20.921456795268405
old_slope_original_no_costs,2023-10-19,1103.4629922318375,870.299938855512,233.16305337632548,6,21.130119905945875
old_slope_original_no_costs,2023-10-20,1109.1903281159211,880.6071130963228,228.58321501959838,6,20.60811469640846
old_slope_original_no_costs,2023-10-21,1117.3761627945255,880.6071130963228,236.7690496982026,6,21.189735165465677
old_slope_original_no_costs,2023-10-22,1122.4142271236049,880.6071130963228,241.80711402728195,6,21.5434826273503
old_slope_original_no_costs,2023-10-23,1139.829027922457,880.6071130963228,259.22191482613414,6,22.742175227684154
old_slope_original_no_costs,2023-10-24,1135.9465415861807,880.6071130963228,255.33942848985782,6,22.478120152847527
old_slope_original_no_costs,2023-10-25,1141.1066971754985,891.4273984762061,249.67929869929262,6,21.880451610467826
old_slope_original_no_costs,2023-10-26,1147.397838682013,891.4273984762061,255.97044020580665,6,22.30877831353016
old_slope_original_no_costs,2023-10-27,1141.6524118413258,891.4273984762061,250.2250133651197,6,21.91779308393364
old_slope_original_no_costs,2023-10-28,1143.4744864694808,891.4273984762061,252.0470879932746,6,22.042213532151397
old_slope_original_no_costs,2023-10-29,1146.0065397664453,891.4273984762061,254.57914129023916,6,22.214457985739077
old_slope_original_no_costs,2023-10-30,1148.9846749777366,891.4273984762061,257.5572765015306,6,22.416075872075595
old_slope_original_no_costs,2023-10-31,1147.4157120747964,891.4273984762061,255.98831359859037,6,22.309988516341956
old_slope_original_no_costs,2023-11-01,1152.8012033384705,901.8230068260794,250.9781965123909,6,21.771160177970593
old_slope_original_no_costs,2023-11-02,1152.592273531643,901.8230068260794,250.76926670556344,6,21.7569796765325
old_slope_original_no_costs,2023-11-03,1153.5771043271563,901.8230068260794,251.75409750107687,6,21.823777236625787
old_slope_original_no_costs,2023-11-04,1158.4786761686469,912.2386947237103,246.2399814449365,6,21.255460847955206
old_slope_original_no_costs,2023-11-05,1165.8043593677655,912.2386947237103,253.56566464405512,6,21.75027590234504
old_slope_original_no_costs,2023-11-06,1180.128391220242,912.2386947237103,267.889696496532,6,22.7000467482641
old_slope_original_no_costs,2023-11-07,1172.1385043119335,912.2386947237103,259.8998095882234,6,22.173131300791905
old_slope_original_no_costs,2023-11-08,1178.081219386482,912.2386947237103,265.8425246627719,6,22.565721300711054
old_slope_original_no_costs,2023-11-09,1180.7186713637593,912.2386947237103,268.47997664004913,6,22.738691540292837
old_slope_original_no_costs,2023-11-10,1188.6805069003747,926.783202995441,261.89730390493355,6,22.032606943968638
old_slope_original_no_costs,2023-11-11,1193.9795121149225,926.783202995441,267.19630911948144,6,22.378634340734262
old_slope_original_no_costs,2023-11-12,1191.4068950091978,926.783202995441,264.6236920137566,6,22.21102573119771
old_slope_original_no_costs,2023-11-13,1179.6769014474057,926.783202995441,252.89369845196495,6,21.43753922295815
old_slope_original_no_costs,2023-11-14,1177.0486312521855,926.783202995441,250.26542825674449,6,21.262114547510528
old_slope_original_no_costs,2023-11-15,1191.5264847785993,926.783202995441,264.74328178315824,6,22.218833166125627
old_slope_original_no_costs,2023-11-16,1188.4424187179854,926.783202995441,261.6592157225446,6,22.01698724325286
old_slope_original_no_costs,2023-11-17,1198.8815601006186,926.783202995441,272.0983571051776,6,22.696016534138803
old_slope_original_no_costs,2023-11-18,1190.7932676233384,926.783202995441,264.01006462789707,6,22.1709403139997
old_slope_original_no_costs,2023-11-19,1194.4745176885594,926.783202995441,267.6913146931184,6,22.410801631091363
old_slope_original_no_costs,2023-11-20,1190.395540846048,926.783202995441,263.6123378506071,6,22.144936603446137
old_slope_original_no_costs,2023-11-21,1169.0313278198828,926.783202995441,242.2481248244418,6,20.72212429723405
old_slope_original_no_costs,2023-11-22,1183.4367472108115,926.783202995441,256.6535442153706,6,21.687136623082363
old_slope_original_no_costs,2023-11-23,1183.966021081307,926.783202995441,257.18281808586573,6,21.72214518884441
old_slope_original_no_costs,2023-11-24,1186.8566146916073,926.783202995441,260.07341169616643,6,21.912791189502183
old_slope_original_no_costs,2023-11-25,1189.8890066253466,926.783202995441,263.10580362990584,6,22.111793803028927
old_slope_original_no_costs,2023-11-26,1187.7088987492596,926.783202995441,260.92569575381845,6,21.968825528594714
old_slope_original_no_costs,2023-11-27,1184.322014509653,926.783202995441,257.53881151421194,6,21.745674601923294
old_slope_original_no_costs,2023-11-28,1189.9019667312157,926.783202995441,263.1187637357749,6,22.1126421413177
old_slope_original_no_costs,2023-11-29,1188.4888782730068,926.783202995441,261.70567527756566,6,22.020035699269663
old_slope_original_no_costs,2023-11-30,1192.5670987695612,926.783202995441,265.78389577412,6,22.28670370399655
old_slope_original_no_costs,2023-12-01,1195.2364778845408,926.783202995441,268.45327488909965,6,22.460264546496887
old_slope_original_no_costs,2023-12-02,1202.7468842058518,926.783202995441,275.9636812104107,6,22.944451973585753
old_slope_original_no_costs,2023-12-03,1201.422501534934,926.783202995441,274.639298539493,6,22.859510138075038
old_slope_original_no_costs,2023-12-04,1213.1696402316422,926.783202995441,286.3864372362015,6,23.606462586841438
old_slope_original_no_costs,2023-12-05,1217.98215651261,948.3634178660237,269.6187386465862,6,22.13650973496793
old_slope_original_no_costs,2023-12-06,1218.599514234927,948.3634178660237,270.23609636890325,6,22.175956350890676
old_slope_original_no_costs,2023-12-07,1224.3001421161916,974.6827102310324,249.61743188515922,6,20.38858146775167
old_slope_original_no_costs,2023-12-08,1240.8216147243945,1016.336620837611,224.48499388678377,6,18.09164115316006
old_slope_original_no_costs,2023-12-09,1237.233181544422,1016.336620837611,220.8965607068111,6,17.85407666088205
old_slope_original_no_costs,2023-12-10,1242.2479867616973,1016.336620837611,225.91136592408657,6,18.185689840640777
old_slope_original_no_costs,2023-12-11,1231.9425675748832,1016.336620837611,215.60594673727206,6,17.50129855174166
old_slope_original_no_costs,2023-12-12,1233.963757770682,1016.336620837611,217.62713693307091,6,17.63642858735519
old_slope_original_no_costs,2023-12-13,1239.7238524745944,1016.336620837611,223.38723163698324,6,18.01911217494794
old_slope_original_no_costs,2023-12-14,1243.1959748876975,1016.336620837611,226.85935405008632,6,18.248076621272794
old_slope_original_no_costs,2023-12-15,1232.2401222214712,1016.336620837611,215.9035013838602,6,17.521219889726634
old_slope_original_no_costs,2023-12-16,1236.3932204349342,1016.336620837611,220.05659959732316,6,17.79826967345489
old_slope_original_no_costs,2023-12-17,1229.0091649582464,1016.336620837611,212.6725441206354,6,17.304390413383175
old_slope_original_no_costs,2023-12-18,1231.553601962068,1016.336620837611,215.21698112445696,6,17.475242716320334
old_slope_original_no_costs,2023-12-19,1230.7297419021531,1016.336620837611,214.3931210645423,6,17.420000002046525
old_slope_original_no_costs,2023-12-20,1236.9070823111927,1016.336620837611,220.5704614735816,6,17.83241963991669
old_slope_original_no_costs,2023-12-21,1249.0100333037096,1027.2265023865275,221.78353091718213,6,17.75674534259351
old_slope_original_no_costs,2023-12-22,1249.5827573447332,1027.2265023865275,222.35625495820562,6,17.794440076197553
old_slope_original_no_costs,2023-12-23,1249.3407199526262,1027.2265023865275,222.1142175660987,6,17.778514221046205
old_slope_original_no_costs,2023-12-24,1245.2156539842238,1027.2265023865275,217.98915159769624,6,17.506136459191836
old_slope_original_no_costs,2023-12-25,1250.8307505409362,1027.2265023865275,223.60424815440885,6,17.87645914986569
old_slope_original_no_costs,2023-12-26,1253.9377704282442,1027.2265023865275,226.71126804171683,6,18.0799457029108
old_slope_original_no_costs,2023-12-27,1265.8157767759294,1027.2265023865275,238.58927438940205,6,18.848657029468857
old_slope_original_no_costs,2023-12-28,1261.4459789139355,1027.2265023865275,234.21947652740778,6,18.567539192527548
old_slope_original_no_costs,2023-12-29,1257.9272719045182,1027.2265023865275,230.7007695179908,6,18.33975418695763
old_slope_original_no_costs,2023-12-30,1256.6959548443676,1027.2265023865275,229.46945245783982,6,18.25974306460292
old_slope_original_no_costs,2023-12-31,1254.3062323894676,1027.2265023865275,227.07973000293987,6,18.104010339672026
old_slope_original_no_costs,2024-01-01,1260.1187651619668,1027.2265023865275,232.89226277543924,6,18.48177086272538
old_slope_original_no_costs,2024-01-02,1257.5354840791117,1027.2265023865275,230.30898169258398,6,18.31431276559471
old_slope_original_no_costs,2024-01-03,1245.6743953032465,1012.5756477791773,233.09874752406935,6,18.712654639362952
old_slope_original_no_costs,2024-01-04,1251.986478380178,1012.5756477791773,239.41083060100064,6,19.12247733783441
old_slope_original_no_costs,2024-01-05,1246.7991953967285,1012.5756477791773,234.223547617551,6,18.785988030977325
old_slope_original_no_costs,2024-01-06,1239.5404381213993,1012.5756477791773,226.96479034222185,6,18.310398221957254
old_slope_original_no_costs,2024-01-07,1233.7143510767035,1012.5756477791773,221.1387032975262,6,17.9246276177732
old_slope_original_no_costs,2024-01-08,1241.8042773951104,1012.5756477791773,229.22862961593287,6,18.459320344489214
old_slope_original_no_costs,2024-01-09,1237.744738775944,1012.5756477791773,225.16909099676676,6,18.191884315294736
old_slope_original_no_costs,2024-01-10,1248.2430205666442,1012.5756477791773,235.66737278746697,6,18.879927137945057
old_slope_original_no_costs,2024-01-11,1250.8813670308757,1012.5756477791773,238.30571925169812,6,19.051024784016626
old_slope_original_no_costs,2024-01-12,1239.2351800969673,1012.5756477791773,226.65953231779005,6,18.2902758054411
old_slope_original_no_costs,2024-01-13,1242.7462341160285,1012.5756477791773,230.17058633685104,6,18.52112523202072
old_slope_original_no_costs,2024-01-14,1239.8002385636519,1012.5756477791773,227.22459078447437,6,18.32751629792565
old_slope_original_no_costs,2024-01-15,1246.600343103726,1012.5756477791773,234.02469532454876,6,18.773033123180863
old_slope_original_no_costs,2024-01-16,1247.5314085209952,1012.5756477791773,234.95576074181784,6,18.833654939427017
old_slope_original_no_costs,2024-01-17,1245.7302689230128,1012.5756477791773,233.15462114383524,6,18.716300547582215
old_slope_original_no_costs,2024-01-18,1240.524046257981,1012.5756477791773,227.94839847880345,6,18.37516968465108
old_slope_original_no_costs,2024-01-19,1243.2104742873494,1012.5756477791773,230.63482650817215,6,18.551551107255584
old_slope_original_no_costs,2024-01-20,1253.4795820050017,1012.5756477791773,240.90393422582451,6,19.218815981069824
old_slope_original_no_costs,2024-01-21,1250.1977249356971,1012.5756477791773,237.62207715651985,6,19.006759684252483
old_slope_original_no_costs,2024-01-22,1238.0233201355936,1012.5756477791773,225.44767235641672,6,18.21029286683588
old_slope_original_no_costs,2024-01-23,1232.864937824108,1012.5756477791773,220.28929004493062,6,17.86807972929466
old_slope_original_no_costs,2024-01-24,1232.6851886775166,1012.5756477791773,220.10954089833928,6,17.856103319817063
old_slope_original_no_costs,2024-01-25,1230.0162172184325,1000.4917101270771,229.5245070913555,7,18.66028300101635
old_slope_original_no_costs,2024-01-26,1236.912773868167,1000.4917101270771,236.42106374109028,7,19.113802422925627
old_slope_original_no_costs,2024-01-27,1238.6195083678272,1000.4917101270771,238.1277982407501,7,19.22525817105364
old_slope_original_no_costs,2024-01-28,1237.581424765567,1000.4917101270771,237.08971463848954,7,19.15750429782033
old_slope_original_no_costs,2024-01-29,1245.1558547076222,1000.4917101270771,244.66414458054538,7,19.64927873531105
old_slope_original_no_costs,2024-01-30,1242.8583335179023,1000.4917101270771,242.36662339082508,7,19.500744119791026
old_slope_original_no_costs,2024-01-31,1238.0880719459237,1000.4917101270771,237.59636181884625,7,19.190586453628626
old_slope_original_no_costs,2024-02-01,1241.320294308436,1000.4917101270771,240.82858418135888,7,19.401002729559757
old_slope_original_no_costs,2024-02-02,1242.8227490682418,1000.4917101270771,242.33103894116482,7,19.498439268418856
old_slope_original_no_costs,2024-02-03,1241.1004899995296,1000.4917101270771,240.60877987245263,7,19.386728295671194
old_slope_original_no_costs,2024-02-04,1241.5126133337442,1000.4917101270771,241.02090320666727,7,19.413488080436913
old_slope_original_no_costs,2024-02-05,1241.4229896673464,1000.4917101270771,240.93127954026895,7,19.407670193447057
old_slope_original_no_costs,2024-02-06,1241.995780364628,1000.4917101270771,241.5040702375508,7,19.444838223737722
old_slope_original_no_costs,2024-02-07,1246.7525247074432,1000.4917101270771,246.26081458036595,7,19.752180942096132
old_slope_original_no_costs,2024-02-08,1250.2456780001069,1000.4917101270771,249.75396787302975,7,19.97639122196657
old_slope_original_no_costs,2024-02-09,1255.1920149177947,1000.4917101270771,254.70030479071767,7,20.29174036829724
old_slope_original_no_costs,2024-02-10,1256.196494735711,1000.4917101270771,255.7047846086338,7,20.35547668539157
old_slope_original_no_costs,2024-02-11,1256.0548146039287,1000.4917101270771,255.56310447685138,7,20.346492963958585
old_slope_original_no_costs,2024-02-12,1261.1137547780825,1000.4917101270771,260.6220446510054,7,20.666021892439588
old_slope_original_no_costs,2024-02-13,1257.6015758668987,1000.4917101270771,257.10986573982154,7,20.44446116112639
old_slope_original_no_costs,2024-02-14,1268.033092594509,1000.4917101270771,267.54138246743196,7,21.098927467264943
old_slope_original_no_costs,2024-02-15,1274.556252801095,1034.9874250482058,239.5688277528895,7,18.7962537727455
old_slope_original_no_costs,2024-02-16,1274.9271440923674,1034.9874250482058,239.93971904416182,7,18.819876896963954
old_slope_original_no_costs,2024-02-17,1271.7697542055328,1034.9874250482058,236.78232915732687,7,18.618333104268817
old_slope_original_no_costs,2024-02-18,1274.417138365871,1034.9874250482058,239.42971331766526,7,18.78738963167707
old_slope_original_no_costs,2024-02-19,1279.6178797815398,1034.9874250482058,244.63045473333412,7,19.117461438964746
old_slope_original_no_costs,2024-02-20,1275.3055353859013,1034.9874250482058,240.31811033769546,7,18.84396355771924
old_slope_original_no_costs,2024-02-21,1275.5952830420576,1034.9874250482058,240.60785799385175,7,18.862397908845093
old_slope_original_no_costs,2024-02-22,1274.462360667073,1034.9874250482058,239.47493561886742,7,18.790271333986087
old_slope_original_no_costs,2024-02-23,1272.4616112031772,1034.9874250482058,237.47418615497162,7,18.662581571355044
old_slope_original_no_costs,2024-02-24,1277.4011916063973,1034.9874250482058,242.41376655819147,7,18.97710509048013
old_slope_original_no_costs,2024-02-25,1279.212181030895,1034.9874250482058,244.22475598268932,7,19.09180975636683
old_slope_original_no_costs,2024-02-26,1287.8308877259453,1034.9874250482058,252.84346267773958,7,19.633281441495097
old_slope_original_no_costs,2024-02-27,1295.8642554850392,1034.9874250482058,260.8768304368336,7,20.13149366012785
old_slope_original_no_costs,2024-02-28,1321.7987899260265,1072.9799634471024,248.81882647892425,7,18.824258909546227
old_slope_original_no_costs,2024-02-29,1321.629638309836,1072.9799634471024,248.6496748627339,7,18.813869457461557
old_slope_original_no_costs,2024-03-01,1343.4192298816374,1089.0898088149588,254.3294210666783,7,18.931500711738813
old_slope_original_no_costs,2024-03-02,1347.893243819686,1089.0898088149588,258.8034350047273,7,19.20058848810052
old_slope_original_no_costs,2024-03-03,1354.6418517071684,1089.0898088149588,265.55204289220944,7,19.603118164225563
old_slope_original_no_costs,2024-03-04,1374.6802635039337,1113.8021028419694,260.8781606619644,7,18.977370053819637
old_slope_original_no_costs,2024-03-05,1350.2391536814418,1101.369769888963,248.86938379247863,7,18.431504012747187
old_slope_original_no_costs,2024-03-06,1363.7137949783628,1101.369769888963,262.34402508939996,7,19.237469478965153
old_slope_original_no_costs,2024-03-07,1373.732918192808,1117.7383875064713,255.9945306863364,7,18.634956423924514
old_slope_original_no_costs,2024-03-08,1378.0741259996107,1117.7383875064713,260.3357384931395,7,18.89127250715199
old_slope_original_no_costs,2024-03-09,1387.4700405011426,1117.7383875064713,269.73165299467144,7,19.440538903257803
old_slope_original_no_costs,2024-03-10,1388.8716695678804,1117.7383875064713,271.13328206140915,7,19.521838338438197
old_slope_original_no_costs,2024-03-11,1398.3476444156372,1131.4680263949638,266.8796180206735,7,19.085355425488718
old_slope_original_no_costs,2024-03-12,1391.6923958624125,1131.4680263949638,260.22436946744875,7,18.69841139041299
old_slope_original_no_costs,2024-03-13,1406.5798425565479,1151.1229018546976,255.4569407018502,7,18.161567013326525
old_slope_original_no_costs,2024-03-14,1407.994091679937,1151.1229018546976,256.8711898252393,7,18.243769014595472
old_slope_original_no_costs,2024-03-15,1402.3609636944732,1151.1229018546976,251.23806183977555,7,17.91536332970202
old_slope_original_no_costs,2024-03-16,1380.5567986547778,1133.167889862333,247.3889087924449,7,17.91950240899194
old_slope_original_no_costs,2024-03-17,1392.1114783096739,1133.167889862333,258.94358844734097,7,18.600779641710506
old_slope_original_no_costs,2024-03-18,1381.7659130724862,1133.167889862333,248.5980232101535,7,17.991326957644546
old_slope_original_no_costs,2024-03-19,1357.6505464129532,1122.7981604968393,234.8523859161138,7,17.29844152728528
old_slope_original_no_costs,2024-03-20,1387.1735339810125,1122.7981604968393,264.37537348417317,7,19.058565277370114
old_slope_original_no_costs,2024-03-21,1386.6288516519717,1122.7981604968393,263.83069115513234,7,19.026770634464693
old_slope_original_no_costs,2024-03-22,1382.7693441931638,1122.7981604968393,259.9711836963247,7,18.800762743841133
old_slope_original_no_costs,2024-03-23,1387.6494372669947,1122.7981604968393,264.8512767701555,7,19.08632466221337
old_slope_original_no_costs,2024-03-24,1402.232594371345,1122.7981604968393,279.4344338745055,7,19.927823315202765
old_slope_original_no_costs,2024-03-25,1406.7853232870248,1122.7981604968393,283.98716279018544,7,20.18695803042892
old_slope_original_no_costs,2024-03-26,1411.8138528942277,1146.1251491282094,265.6887037660185,7,18.818961382292354
old_slope_original_no_costs,2024-03-27,1412.7411205044148,1146.1251491282094,266.61597137620566,7,18.872245417547646
old_slope_original_no_costs,2024-03-28,1428.8560830679264,1163.6368104518115,265.2192726161147,7,18.561650523029368
old_slope_original_no_costs,2024-03-29,1429.8451080986808,1163.6368104518115,266.20829764686914,7,18.617981495971712
old_slope_original_no_costs,2024-03-30,1422.2078498804003,1163.6368104518115,258.5710394285885,7,18.180959938474032
old_slope_original_no_costs,2024-03-31,1433.9847053664719,1163.6368104518115,270.34789491466023,7,18.852913416923062
old_slope_original_no_costs,2024-04-01,1419.8325445382927,1163.6368104518115,256.195734086481,7,18.044080977858684
old_slope_original_no_costs,2024-04-02,1402.3243253555597,1150.1307265874925,252.19359876806726,7,17.983970912301153
old_slope_original_no_costs,2024-04-03,1400.1648068775742,1150.1307265874925,250.034080290082,7,17.857474995937686
old_slope_original_no_costs,2024-04-04,1406.1792170810618,1150.1307265874925,256.04849049356955,7,18.20880918899324
old_slope_original_no_costs,2024-04-05,1401.2880476194657,1150.1307265874925,251.15732103197348,7,17.923318582403112
old_slope_original_no_costs,2024-04-06,1407.7560417485618,1150.1307265874925,257.6253151610691,7,18.300423334789947
old_slope_original_no_costs,2024-04-07,1415.2485777702373,1150.1307265874925,265.11785118274486,7,18.732953019493245
old_slope_original_no_costs,2024-04-08,1420.5740429028451,1150.1307265874925,270.44331631535283,7,19.03760790692195
old_slope_original_no_costs,2024-04-09,1409.7126419458336,1150.1307265874925,259.58191535834095,7,18.413817655776903
old_slope_original_no_costs,2024-04-10,1418.3918193853638,1150.1307265874925,268.2610927978712,7,18.913045685367646
old_slope_original_no_costs,2024-04-11,1414.828509268708,1150.1307265874925,264.6977826812158,7,18.70882449336789
old_slope_original_no_costs,2024-04-12,1394.2017198462727,1138.6545567090943,255.54716313717785,7,18.32928187503276
old_slope_original_no_costs,2024-04-13,1369.7578701020336,1109.6980264884062,260.0598436136271,7,18.98582583754421
old_slope_original_no_costs,2024-04-14,1383.1760072887998,1109.6980264884062,273.4779808003934,7,19.771741221599477
old_slope_original_no_costs,2024-04-15,1375.7957385174889,1109.6980264884062,266.0977120290829,7,19.34136765940421
old_slope_original_no_costs,2024-04-16,1369.7006877057745,1109.6980264884062,260.00266121736826,7,18.98244364999687
old_slope_original_no_costs,2024-04-17,1361.4964197525771,1109.6980264884062,251.79839326417095,7,18.494238369714548
old_slope_original_no_costs,2024-04-18,1370.7391133553947,1109.6980264884062,261.0410868669885,7,19.043819813968334
old_slope_original_no_costs,2024-04-19,1373.808050666253,1109.6980264884062,264.11002417784687,7,19.224667088663658
old_slope_original_no_costs,2024-04-20,1385.6297895483788,1109.6980264884062,275.9317630599728,7,19.913815735002913
old_slope_original_no_costs,2024-04-21,1383.3049289459282,1109.6980264884062,273.6069024575223,7,19.77921835831305
old_slope_original_no_costs,2024-04-22,1391.516085217422,1109.6980264884062,281.81805872901583,7,20.252590805300123
old_slope_original_no_costs,2024-04-23,1389.417296133372,1109.6980264884062,279.719269644966,7,20.132128081563437
old_slope_original_no_costs,2024-04-24,1381.7360454766,1109.6980264884062,272.0380189881942,7,19.688132178267125
old_slope_original_no_costs,2024-04-25,1381.9139570601164,1109.6980264884062,272.21593057171054,7,19.698471759473556
old_slope_original_no_costs,2024-04-26,1375.929292448003,1109.6980264884062,266.231265959597,7,19.349196751667964
old_slope_original_no_costs,2024-04-27,1376.872139620674,1109.6980264884062,267.17411313226825,7,19.404424379294525
old_slope_original_no_costs,2024-04-28,1375.0487542176095,1109.6980264884062,265.3507277292032,7,19.29755049886834
old_slope_original_no_costs,2024-04-29,1373.7570970831307,1109.6980264884062,264.05907059472486,7,19.221671076742453
old_slope_original_no_costs,2024-04-30,1359.5770683821138,1109.6980264884062,249.87904189370747,7,18.37917450248419
old_slope_original_no_costs,2024-05-01,1358.0252516883797,1089.0258823856905,268.9993693026893,8,19.808127202955383
old_slope_original_no_costs,2024-05-02,1360.6155573686976,1089.0258823856905,271.5896749830071,8,19.960794473659845
old_slope_original_no_costs,2024-05-03,1377.151932779223,1089.0258823856905,288.12605039353235,8,20.921878228211664
old_slope_original_no_costs,2024-05-04,1386.958163263557,1089.0258823856905,297.9322808778665,8,21.480985423296566
old_slope_original_no_costs,2024-05-05,1388.1128899088326,1089.0258823856905,299.08700752314184,8,21.546302876186463
old_slope_original_no_costs,2024-05-06,1386.109349796044,1089.0258823856905,297.0834674103536,8,21.432902638891175
old_slope_original_no_costs,2024-05-07,1377.0206397537427,1089.0258823856905,287.9947573680518,8,20.91433846769028
old_slope_original_no_costs,2024-05-08,1372.5568831223516,1089.0258823856905,283.5310007366611,8,20.65714027761622
old_slope_original_no_costs,2024-05-09,1383.5885763764256,1089.0258823856905,294.5626939907349,8,21.289760483725964
old_slope_original_no_costs,2024-05-10,1372.1194242708268,1089.0258823856905,283.0935418851361,8,20.63184420230608
old_slope_original_no_costs,2024-05-11,1371.4817512518273,1089.0258823856905,282.455868866137,8,20.594941829034465
old_slope_original_no_costs,2024-05-12,1370.5370870730956,1089.0258823856905,281.51120468740527,8,20.540210647535094
old_slope_original_no_costs,2024-05-13,1376.361123671297,1089.0258823856905,287.33524128560657,8,20.876442696897044
old_slope_original_no_costs,2024-05-14,1368.6586720760183,1089.0258823856905,279.6327896903281,8,20.43115609432215
old_slope_original_no_costs,2024-05-15,1384.7890370272553,1089.0258823856905,295.76315464156494,8,21.357993653422007
old_slope_original_no_costs,2024-05-16,1381.517745255017,1089.0258823856905,292.49186286932644,8,21.171777479798845
old_slope_original_no_costs,2024-05-17,1392.7920179371329,1089.0258823856905,303.76613555144223,8,21.80987050754002
old_slope_original_no_costs,2024-05-18,1392.1077999187362,1089.0258823856905,303.0819175330461,8,21.771440225443634
old_slope_original_no_costs,2024-05-19,1387.2016921120312,1089.0258823856905,298.17580972634113,8,21.494769752793832
old_slope_original_no_costs,2024-05-20,1412.4815390708557,1089.0258823856905,323.4556566851653,8,22.899814810885076
old_slope_original_no_costs,2024-05-21,1415.8674809488386,1089.0258823856905,326.84159856314807,8,23.08419417501674
old_slope_original_no_costs,2024-05-22,1410.5724287736934,1089.0258823856905,321.54654638800287,8,22.795465147971534
old_slope_original_no_costs,2024-05-23,1403.13202782065,1089.0258823856905,314.1061454349593,8,22.386071959516894
old_slope_original_no_costs,2024-05-24,1404.27685778655,1089.0258823856905,315.2509754008598,8,22.44934634170108
old_slope_original_no_costs,2024-05-25,1411.848934127478,1089.0258823856905,322.82305174178754,8,22.865268651514196
old_slope_original_no_costs,2024-05-26,1404.9255633072216,1089.0258823856905,315.89968092153117,8,22.485154315072556
old_slope_original_no_costs,2024-05-27,1412.0659264819576,1089.0258823856905,323.0400440962672,8,22.87712195570741
old_slope_original_no_costs,2024-05-28,1407.2243507955466,1089.0258823856905,318.19846840985605,8,22.611779580844292
old_slope_original_no_costs,2024-05-29,1404.5841631635035,1089.0258823856905,315.5582807778131,8,22.46631345088574
old_slope_original_no_costs,2024-05-30,1400.642641047263,1089.0258823856905,311.6167586615724,8,22.248127361635657
old_slope_original_no_costs,2024-05-31,1400.2952972563196,1089.0258823856905,311.2694148706289,8,22.228840979507485
old_slope_original_no_costs,2024-06-01,1402.862757972163,1089.0258823856905,313.8368755864725,8,22.37117450035693
old_slope_original_no_costs,2024-06-02,1399.4064585321314,1089.0258823856905,310.3805761464411,8,22.179444310411874
old_slope_original_no_costs,2024-06-03,1403.5968997004431,1089.0258823856905,314.57101731475234,8,22.411777724921475
old_slope_original_no_costs,2024-06-04,1415.480186516731,1109.6775927510996,305.80259376563123,8,21.6041592583618
