strategy,tradeId,symbol,name,market,signalType,signalDate,entryDate,exitDate,entryPrice,exitAveragePrice,allocatedCapital,desiredCapitalUsd,isPartialPosition,netPnl,returnPct,barsHeld,calendarDays,holdScore,tp1QtyPct,tp1Reached,trailAtr,exitReason,totalFees,mfePct,maePct
final_trend_runner_global_regime,305,XLP,Consumer Staples Select Sector SPDR Fund,etf,Pullback,2017-07-19,2017-07-20,2017-09-26,43.15702159001848,42.93439857478142,30.70535770738474,30.70535770738474,false,-0.18892352284587943,-0.6152786905994673,47,68,94.37227234500534,12.813863827497329,false,7.690474978975294,regime_loss,0.03061085636779518,1.7693148426252598,-1.3631156865183849
final_trend_runner_global_regime,308,IEF,iShares 7-10 Year Treasury Bond ETF,etf,Pullback,2017-08-16,2017-08-17,2017-10-03,87.12289983440284,86.58684886777286,30.49519538009774,30.495195380097737,false,-0.21792367206650454,-0.7146164153082599,32,47,72.86676401156552,23.56661799421724,false,6.507672020636104,regime_loss,0.030386186659693136,1.5936314060837689,-0.6575643766901793
final_trend_runner_global_regime,309,TLT,iShares 20+ Year Treasury Bond ETF,etf,Pullback,2017-08-16,2017-08-17,2017-10-06,97.92540398493851,96.30217121248606,30.494044561462918,30.494044561462918,false,-0.5354494898751625,-1.7559149583976172,35,50,72.59743706407075,23.701281467964627,false,6.492859038523891,runner_trailing_stop,0.030226193510701244,3.239442750833931,-1.7731765807591453
final_trend_runner_global_regime,324,EWL,iShares MSCI Switzerland ETF,etf,Pullback,2017-10-10,2017-10-11,2017-10-20,29.493090722131257,29.084674903751043,31.5110125488391,31.511012548839098,false,-0.4674188151084202,-1.4833506679100363,7,9,72.04046915841778,23.97976542079111,false,6.462225803712977,runner_trailing_stop,0.03127719410587965,0.43217356247230887,-1.496463621611693
final_trend_runner_global_regime,325,SPYV,SPDR Portfolio S&P 500 Value ETF,etf,Pullback + Breakout,2017-10-20,2017-10-23,2017-10-25,24.226879801495382,23.991236014644024,31.74804510958183,31.748045109581827,false,-0.340222258846989,-1.071632151436962,2,2,72.70104306647944,23.64947846676028,false,6.498557368656369,runner_trailing_stop,0.03157785681905782,0.08431796048117132,-1.0907692262185302
final_trend_runner_global_regime,294,IBB,iShares Biotechnology ETF,etf,Pullback,2017-06-01,2017-06-02,2017-10-26,95.06732229961855,102.19053515755377,30.289372906606207,30.289372906606207,false,2.2369822252924756,7.38536988596612,102,146,94.6485260770975,12.67573696145125,true,7.705668934240363,runner_trailing_stop,0.031408431116916546,17.34296716705878,-0.5599753837594658
final_trend_runner_global_regime,314,RWR,SPDR Dow Jones REIT ETF,etf,Pullback,2017-08-30,2017-08-31,2017-10-27,67.93972220009962,67.1551969180889,30.462752974373153,30.462752974373153,false,-0.38186069721309934,-1.2535331180814169,40,57,77.68544960822439,21.157275195887806,false,6.772699728452341,regime_loss,0.030271734728525984,2.8765416349242083,-1.4090509269068365
final_trend_runner_global_regime,284,IYK,iShares U.S. Consumer Staples ETF,etf,Pullback,2017-01-04,2017-01-05,2017-11-06,30.21469283480093,32.29069006872279,28.49939307783395,28.49939307783395,false,1.9276997568715828,6.764002838961841,211,305,91.14262497319794,14.42868751340103,true,7.512844373525887,runner_trailing_stop,0.02946373224714202,11.176481000445513,-1.3688016716677303
final_trend_runner_global_regime,322,IWN,iShares Russell 2000 Value ETF,etf,Pullback + Breakout,2017-09-28,2017-09-29,2017-11-08,105.23743739318847,103.16255808629883,23.146532386410566,31.027752180845315,true,-0.47903982161016145,-2.06959648906809,28,40,76.77643691649288,21.611781541753558,false,6.722704030407109,runner_trailing_stop,0.022906898442374694,1.5525038682537355,-2.6509841027964405
final_trend_runner_global_regime,326,TLT,iShares 20+ Year Treasury Bond ETF,etf,Pullback + Breakout,2017-11-06,2017-11-07,2017-11-10,98.94934506068921,97.50895499042578,31.805538379792537,31.805538379792537,false,-0.4943151119847826,-1.5541793573248954,3,3,72.02888101682882,23.98555949158559,false,6.461588455925584,runner_trailing_stop,0.03155826513458843,0.40137175433474503,-1.8473634640238723
final_trend_runner_global_regime,223,XLI,Industrial Select Sector SPDR Fund,etf,Pullback,2016-06-30,2016-07-01,2017-11-15,47.19715077732067,58.40402936024022,27.647471949242256,27.647471949242256,false,6.5306472822695305,23.62113720292071,347,502,75.41778332679839,22.291108336600807,true,6.647978082973911,runner_trailing_stop,0.030914435980806582,33.934927100483414,-1.7268328771207173
final_trend_runner_global_regime,323,IUSV,iShares Core S&P U.S. Value ETF,etf,Pullback + Breakout,2017-10-05,2017-10-06,2017-11-15,43.82605458022123,43.33372739467684,31.519781813416444,31.519781813416444,false,-0.3852327723772504,-1.2221936517760903,28,40,74.32754864075379,22.836225679623105,false,6.588015175241459,runner_trailing_stop,0.03132707695080396,0.7603179392408242,-1.4067555111907306
final_trend_runner_global_regime,321,IJS,iShares S&P Small-Cap 600 Value ETF,etf,Pullback + Breakout,2017-09-27,2017-09-28,2017-11-15,64.25307115411509,62.957291254280484,21.42225650621407,30.97485613701866,true,-0.4529984653279442,-2.1146160078726557,34,48,88.06412403940558,15.967937980297208,false,7.343526822167307,runner_trailing_stop,0.0211956493228461,2.327553937082488,-1.973660649629714
final_trend_runner_global_regime,310,SMH,VanEck Semiconductor ETF,etf,Pullback,2017-08-22,2017-08-23,2017-12-01,39.3972530930888,44.120743024665906,30.304723558852725,30.304723558852725,false,3.5994300809040816,11.87745558514624,70,100,70.31332229922222,24.84333885038889,true,6.367232726457223,runner_trailing_stop,0.032105346483161615,23.340836593296807,-0.2947377796556583
final_trend_runner_global_regime,303,IDU,iShares U.S. Utilities ETF,etf,Pullback,2017-07-18,2017-07-19,2017-12-19,51.80050040797522,53.843604410398626,30.52423663927209,30.524236639272086,false,1.1722179516535292,3.8402858866104084,107,153,83.84517752832988,18.077411235835058,true,7.111484764058144,runner_trailing_stop,0.03111064644724838,9.492517335871788,-0.20256814206805426
final_trend_runner_global_regime,304,XLU,Utilities Select Sector SPDR Fund,etf,Pullback,2017-07-18,2017-07-19,2017-12-20,19.759083933242827,20.46536594662279,30.522309736614904,30.5223097366149,false,1.0594124897310628,3.4709446921711162,108,154,83.42320194128273,18.288399029358636,true,7.08827610677055,runner_trailing_stop,0.031052288597675018,9.9955558388495,-0.33609439843224576
final_trend_runner_global_regime,329,TLT,iShares 20+ Year Treasury Bond ETF,etf,Pullback,2017-11-14,2017-11-15,2017-12-21,98.81605538329276,97.5318303351344,31.70306343429891,31.70306343429891,false,-0.44329214056838495,-1.3982627940263843,25,36,71.98697279932799,24.006513600336007,false,6.459283503963039,regime_loss,0.03148131441130818,2.1642555743954768,-1.5222406203947592
final_trend_runner_global_regime,327,RWR,SPDR Dow Jones REIT ETF,etf,Pullback,2017-11-06,2017-11-07,2017-12-22,68.57936500099991,68.12357727154819,31.80383401084149,31.803834010841488,false,-0.24294925275398072,-0.7638992602940974,32,45,80.97932430284173,19.510337848579134,false,6.953862836656295,regime_loss,0.031682306567727955,3.6510609714208457,-0.809848276974444
final_trend_runner_global_regime,339,RWR,SPDR Dow Jones REIT ETF,etf,Pullback,2017-12-28,2017-12-29,2018-01-04,69.72211309056348,68.30535614174859,32.74117258313629,32.74117258313629,false,-0.6973621628511637,-2.1299242141692503,3,6,83.28223035063291,18.358884824683543,false,7.08052266928481,runner_trailing_stop,0.032392325259251314,0.12042850680236625,-2.701807201468816
final_trend_runner_global_regime,306,IYR,iShares U.S. Real Estate ETF,etf,Pullback,2017-08-14,2017-08-15,2018-01-09,62.07843944477715,63.69449878495842,30.435866003721053,30.435866003721053,false,0.7611102588663528,2.500701832414758,101,147,70.0349944372268,24.9825027813866,true,6.351924694047474,regime_loss,0.030816619114873725,5.213719361116729,-1.064765694039752
final_trend_runner_global_regime,338,TLT,iShares 20+ Year Treasury Bond ETF,etf,Pullback,2017-12-27,2017-12-28,2018-01-09,99.59724978223228,97.7030250297546,32.66485454861511,32.66485454861512,false,-0.6532754301529664,-1.9999336876908371,7,12,71.80655237845653,24.096723810771735,false,6.44936038081511,runner_trailing_stop,0.03233806159919649,0.4161040677169558,-2.1985641153305213
final_trend_runner_global_regime,293,XLB,Materials Select Sector SPDR Fund,etf,Pullback,2017-05-24,2017-05-25,2018-02-02,22.072080933753785,24.943375632979304,29.962109346307884,29.96210934630788,false,3.863843347746929,12.89576545859264,174,253,70.6757405341677,24.66212973291615,true,6.387165729379223,runner_trailing_stop,0.031895004954769525,22.651081094192833,-1.0103041133725168
final_trend_runner_global_regime,307,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Pullback,2017-08-16,2017-08-17,2018-02-02,88.18353859847781,88.3969261200954,30.495963514390134,30.49596351439013,false,0.04323999582747007,0.1417892430487281,116,169,77.01464364459113,21.492678177704434,true,6.735805400452512,runner_trailing_stop,0.030517601951703315,2.0959718876852103,-0.2899888073708746
final_trend_runner_global_regime,275,SPY,SPDR S&P 500 ETF Trust,etf,Pullback,2016-11-15,2016-11-16,2018-02-05,186.34970709866607,230.2773309720592,27.615623890535716,27.615623890535716,false,6.475634890738192,23.44917107941019,305,446,75.95525663663376,22.02237168168312,true,6.677539115014857,runner_trailing_stop,0.03085506795839449,35.033058640396916,-0.11429263820906406
final_trend_runner_global_regime,231,QQQ,Invesco QQQ Trust,etf,Pullback,2016-07-06,2016-07-07,2018-02-05,101.20258461841865,145.1218897638171,27.648423920302267,27.648423920302267,false,11.959073823789286,43.25408876202786,398,578,96.33714682181525,11.831426589092374,true,7.798543075199839,runner_trailing_stop,0.03363095900839261,59.93096190637019,-0.3173698311777498
