strategy,date,equity,cash,positionValue,openPositions,deployedPct,targetPositionCapital
final_trend_runner_fresh_common_period,2025-06-11,1245.058149081096,0.4227655163027464,1244.6353835647933,36,99.9660445163453,34.23909909973014
final_trend_runner_fresh_common_period,2025-06-12,1251.2013394962637,0.4227655163027464,1250.778573979961,36,99.9662112321209,34.408036836147254
final_trend_runner_fresh_common_period,2025-06-13,1235.7646834919365,0.4227655163027464,1235.3419179756338,36,99.96578915695275,33.98352879602825
final_trend_runner_fresh_common_period,2025-06-14,1235.7646834919365,0.4227655163027464,1235.3419179756338,36,99.96578915695275,33.98352879602825
final_trend_runner_fresh_common_period,2025-06-15,1235.7646834919365,0.4227655163027464,1235.3419179756338,36,99.96578915695275,33.98352879602825
final_trend_runner_fresh_common_period,2025-06-16,1244.640869563967,0.4227655163027464,1244.2181040476644,36,99.96603313239659,34.2276239130091
final_trend_runner_fresh_common_period,2025-06-17,1233.6384328498125,0.4227655163027464,1233.2156673335098,36,99.96573019249035,33.92505690336984
final_trend_runner_fresh_common_period,2025-06-18,1234.3279235128011,0.4227655163027464,1233.9051579964985,36,99.96574933546837,33.944017896602034
final_trend_runner_fresh_common_period,2025-06-19,1234.3279235128011,0.4227655163027464,1233.9051579964985,36,99.96574933546837,33.944017896602034
final_trend_runner_fresh_common_period,2025-06-20,1231.8135736364627,0.4227655163027464,1231.39080812016,36,99.96567942379019,33.87487327500273
final_trend_runner_fresh_common_period,2025-06-21,1231.8135736364627,0.4227655163027464,1231.39080812016,36,99.96567942379019,33.87487327500273
final_trend_runner_fresh_common_period,2025-06-22,1231.8135736364627,0.4227655163027464,1231.39080812016,36,99.96567942379019,33.87487327500273
final_trend_runner_fresh_common_period,2025-06-23,1245.270321329494,0.4227655163027464,1244.8475558131913,36,99.9660503017649,34.24493383656108
final_trend_runner_fresh_common_period,2025-06-24,1258.6901237082982,0.4227655163027464,1258.2673581919955,36,99.9664122639608,34.6139784019782
final_trend_runner_fresh_common_period,2025-06-25,1253.9275713074278,0.4227655163027464,1253.5048057911251,36,99.96628469411021,34.48300821095427
final_trend_runner_fresh_common_period,2025-06-26,1264.2212678118626,0.4227655163027464,1263.79850229556,36,99.96655921498343,34.76608486482622
final_trend_runner_fresh_common_period,2025-06-27,1269.9379369107585,0.4227655163027464,1269.5151713944558,36,99.96670974982203,34.92329326504586
final_trend_runner_fresh_common_period,2025-06-28,1269.9379369107585,0.4227655163027464,1269.5151713944558,36,99.96670974982203,34.92329326504586
